user,ndcg@5,precision@5,MAP
122335,0.0,0.0,0.0
122361,0.0,0.0,0.0
122459,0.0,0.0,0.0
122618,0.0,0.0,0.0
123523,0.6309297535714575,0.2,0.2708333333333333
123804,0.38685280723454163,0.2,0.0
124212,0.6509209298071326,0.4,0.3333333333333333
125915,0.0,0.0,0.0
126585,0.0,0.0,0.0
128129,0.0,0.0,0.0
132029,0.8772153153380493,0.4,0.5833333333333333
132239,0.9197207891481876,0.4,0.6666666666666666
133067,0.0,0.0,0.0
133441,0.0,0.0,0.0
133801,0.6309297535714575,0.2,0.2708333333333333
133999,0.0,0.0,0.0
134545,0.0,0.0,0.0
135235,0.0,0.0,0.0
135959,1.0,0.2,0.5208333333333333
136909,0.5012658353418871,0.4,0.0625
137394,1.0,0.2,0.5208333333333333
137861,0.0,0.0,0.0
137999,0.0,0.0,0.0
138314,0.0,0.0,0.0
138898,0.0,0.0,0.0
139310,0.0,0.0,0.0
141811,0.38685280723454163,0.2,0.0
142830,0.0,0.0,0.0
144608,0.0,0.0,0.0
146971,0.6309297535714575,0.2,0.2708333333333333
147030,0.38685280723454163,0.2,0.0
148978,0.0,0.0,0.0
148988,0.0,0.0,0.0
149387,0.0,0.0,0.0
150124,0.0,0.0,0.0
150206,0.0,0.0,0.0
151097,0.0,0.0,0.0
151419,0.0,0.0,0.0
151892,0.0,0.0,0.0
153648,0.38685280723454163,0.2,0.0
153751,0.0,0.0,0.0
154074,0.0,0.0,0.0
155254,0.6509209298071326,0.4,0.3333333333333333
155341,0.38685280723454163,0.2,0.0
155368,0.0,0.0,0.0
156982,0.0,0.0,0.0
158344,0.0,0.0,0.0
160493,0.0,0.0,0.0
161362,0.0,0.0,0.0
162675,0.0,0.0,0.0
162976,0.0,0.0,0.0
165431,0.0,0.0,0.0
166454,0.0,0.0,0.0
167396,0.0,0.0,0.0
168162,0.0,0.0,0.0
168323,1.0,0.2,0.5208333333333333
168960,0.5,0.2,0.14583333333333331
169110,0.9469024295259745,0.6,0.7916666666666666
169450,0.0,0.0,0.0
169601,0.0,0.0,0.0
169799,0.0,0.0,0.0
171384,0.0,0.0,0.0
172092,0.0,0.0,0.0
172759,1.0,0.2,0.5208333333333333
172762,0.0,0.0,0.0
173397,0.0,0.0,0.0
173423,0.0,0.0,0.0
174196,0.0,0.0,0.0
177039,0.0,0.0,0.0
178744,0.0,0.0,0.0
179816,1.0,0.2,0.5208333333333333
180046,0.0,0.0,0.0
181314,0.0,0.0,0.0
181408,1.0,0.4,0.7916666666666666
181587,0.0,0.0,0.0
183574,0.0,0.0,0.0
185045,0.0,0.0,0.0
185068,0.43067655807339306,0.2,0.0625
186258,0.9060254355346823,0.6,0.7291666666666666
186988,1.0,0.2,0.5208333333333333
188500,0.6309297535714575,0.2,0.2708333333333333
188819,0.6797310500037655,0.6,0.3333333333333333
189979,0.43067655807339306,0.2,0.0625
191981,1.0,0.2,0.5208333333333333
194014,0.5,0.2,0.14583333333333331
194828,0.43067655807339306,0.2,0.0625
196185,1.0,0.2,0.5208333333333333
196742,0.9197207891481876,0.4,0.6666666666666666
196956,0.0,0.0,0.0
197577,0.0,0.0,0.0
198740,0.0,0.0,0.0
199957,0.0,0.0,0.0
200648,0.0,0.0,0.0
201914,0.0,0.0,0.0
201940,0.5,0.2,0.14583333333333331
202396,0.0,0.0,0.0
202470,0.38685280723454163,0.2,0.0
202818,0.43067655807339306,0.2,0.0625
203368,0.0,0.0,0.0
204387,0.0,0.0,0.0
205120,0.5,0.2,0.14583333333333331
205154,0.0,0.0,0.0
205586,0.0,0.0,0.0
206236,1.0,0.2,0.5208333333333333
207495,0.0,0.0,0.0
208622,0.5012658353418871,0.4,0.0625
208848,0.6309297535714575,0.2,0.2708333333333333
209590,0.0,0.0,0.0
209762,0.0,0.0,0.0
210745,1.0,0.2,0.5208333333333333
212294,0.0,0.0,0.0
212316,0.0,0.0,0.0
212845,0.0,0.0,0.0
213491,0.0,0.0,0.0
213589,0.0,0.0,0.0
215555,0.0,0.0,0.0
217750,0.0,0.0,0.0
218394,0.43067655807339306,0.2,0.0625
219313,0.0,0.0,0.0
219678,1.0,0.4,0.7916666666666666
221490,0.0,0.0,0.0
223908,0.0,0.0,0.0
224601,0.38685280723454163,0.2,0.0
228218,0.0,0.0,0.0
228420,0.0,0.0,0.0
230102,0.38685280723454163,0.2,0.0
230875,0.0,0.0,0.0
231376,0.43067655807339306,0.2,0.0625
231728,0.0,0.0,0.0
231754,0.6309297535714575,0.2,0.2708333333333333
234073,0.5012658353418871,0.4,0.0625
235054,0.0,0.0,0.0
235574,0.38685280723454163,0.2,0.0
236827,0.0,0.0,0.0
237684,0.0,0.0,0.0
238777,0.5,0.2,0.14583333333333331
239820,0.0,0.0,0.0
240472,0.0,0.0,0.0
240707,0.8772153153380493,0.4,0.5833333333333333
240815,1.0,0.2,0.5208333333333333
240825,0.0,0.0,0.0
241184,0.0,0.0,0.0
241715,0.5,0.2,0.14583333333333331
242293,0.5012658353418871,0.4,0.0625
243044,0.6309297535714575,0.2,0.2708333333333333
243224,1.0,0.2,0.5208333333333333
243685,0.43067655807339306,0.2,0.0625
244272,0.0,0.0,0.0
244343,0.0,0.0,0.0
245101,1.0,0.4,0.7916666666666666
245446,0.0,0.0,0.0
246269,0.0,0.0,0.0
246311,0.6309297535714575,0.2,0.2708333333333333
246715,0.0,0.0,0.0
246895,0.0,0.0,0.0
246921,0.0,0.0,0.0
248048,0.0,0.0,0.0
248055,0.43067655807339306,0.2,0.0625
248473,0.0,0.0,0.0
248857,0.0,0.0,0.0
250792,0.0,0.0,0.0
252245,0.0,0.0,0.0
253494,0.0,0.0,0.0
253961,0.5,0.2,0.14583333333333331
255095,1.0,0.2,0.5208333333333333
255126,0.6934264036172708,0.4,0.41666666666666663
256725,0.38685280723454163,0.2,0.0
257008,1.0,0.2,0.5208333333333333
257623,0.0,0.0,0.0
258967,0.0,0.0,0.0
259462,0.0,0.0,0.0
260492,0.0,0.0,0.0
260605,0.5,0.2,0.14583333333333331
260911,1.0,0.2,0.5208333333333333
262045,0.0,0.0,0.0
262319,0.0,0.0,0.0
262456,0.0,0.0,0.0
262713,0.0,0.0,0.0
262840,0.0,0.0,0.0
264153,0.0,0.0,0.0
264260,1.0,0.4,0.7916666666666666
264521,0.0,0.0,0.0
264861,0.5,0.2,0.14583333333333331
265382,1.0,0.2,0.5208333333333333
266031,0.8772153153380493,0.4,0.5833333333333333
266151,0.0,0.0,0.0
266564,0.0,0.0,0.0
266807,0.38685280723454163,0.2,0.0
267279,0.0,0.0,0.0
267415,0.38685280723454163,0.2,0.0
267940,0.0,0.0,0.0
270346,0.5,0.2,0.14583333333333331
270750,0.5,0.2,0.14583333333333331
271211,0.0,0.0,0.0
271391,1.0,0.2,0.5208333333333333
271531,0.6309297535714575,0.2,0.2708333333333333
271838,0.0,0.0,0.0
271864,1.0,0.2,0.5208333333333333
271930,0.0,0.0,0.0
273801,0.0,0.0,0.0
273852,0.0,0.0,0.0
273992,1.0,0.2,0.5208333333333333
274069,0.0,0.0,0.0
274761,0.0,0.0,0.0
274779,0.0,0.0,0.0
274879,0.0,0.0,0.0
275025,0.5,0.2,0.14583333333333331
275402,0.0,0.0,0.0
277337,0.5,0.2,0.14583333333333331
278417,0.0,0.0,0.0
279838,0.43067655807339306,0.2,0.0625
280701,0.0,0.0,0.0
280932,0.0,0.0,0.0
281138,0.5437713091520254,0.4,0.14583333333333331
282801,0.0,0.0,0.0
283124,0.5,0.2,0.14583333333333331
283231,0.0,0.0,0.0
283829,0.6309297535714575,0.2,0.2708333333333333
285061,0.0,0.0,0.0
285673,0.0,0.0,0.0
285884,0.6309297535714575,0.2,0.2708333333333333
286146,0.6309297535714575,0.2,0.2708333333333333
286322,1.0,0.2,0.5208333333333333
286829,0.0,0.0,0.0
287595,1.0,0.2,0.5208333333333333
287630,0.5,0.2,0.14583333333333331
287932,0.5,0.2,0.14583333333333331
288360,0.0,0.0,0.0
288436,0.6240505200038379,0.4,0.2708333333333333
288577,0.0,0.0,0.0
288663,0.0,0.0,0.0
288849,0.0,0.0,0.0
290219,1.0,0.2,0.5208333333333333
290703,0.0,0.0,0.0
290895,0.5,0.2,0.14583333333333331
290967,0.6309297535714575,0.2,0.2708333333333333
291281,0.38685280723454163,0.2,0.0
291996,0.0,0.0,0.0
292160,0.0,0.0,0.0
292364,0.6309297535714575,0.2,0.2708333333333333
292505,0.43067655807339306,0.2,0.0625
292617,0.0,0.0,0.0
293560,0.8503449055347546,0.4,0.5208333333333333
295406,0.0,0.0,0.0
295609,0.6509209298071326,0.4,0.3333333333333333
295779,0.0,0.0,0.0
295953,0.6240505200038379,0.4,0.2708333333333333
296340,0.43067655807339306,0.2,0.0625
296934,0.5,0.2,0.14583333333333331
297186,0.0,0.0,0.0
297344,0.38685280723454163,0.2,0.0
297400,0.0,0.0,0.0
298111,0.0,0.0,0.0
299001,0.6309297535714575,0.2,0.2708333333333333
299150,0.8772153153380493,0.4,0.5833333333333333
299281,0.0,0.0,0.0
299570,0.0,0.0,0.0
299807,0.0,0.0,0.0
300690,0.0,0.0,0.0
301066,0.6309297535714575,0.2,0.2708333333333333
301133,1.0,0.2,0.5208333333333333
302268,0.0,0.0,0.0
302373,0.8772153153380493,0.4,0.5833333333333333
302599,0.43067655807339306,0.2,0.0625
302964,0.6309297535714575,0.2,0.2708333333333333
303107,0.0,0.0,0.0
303188,0.0,0.0,0.0
303494,0.0,0.0,0.0
303742,0.0,0.0,0.0
303899,0.0,0.0,0.0
303958,0.0,0.0,0.0
305182,0.0,0.0,0.0
305596,0.0,0.0,0.0
305662,0.6309297535714575,0.2,0.2708333333333333
305703,0.0,0.0,0.0
305800,0.0,0.0,0.0
305928,0.0,0.0,0.0
306682,0.38685280723454163,0.2,0.0
307231,0.6309297535714575,0.2,0.2708333333333333
307358,0.6309297535714575,0.2,0.2708333333333333
307681,0.0,0.0,0.0
307949,1.0,0.2,0.5208333333333333
307952,0.0,0.0,0.0
308435,0.0,0.0,0.0
308777,0.0,0.0,0.0
309587,0.0,0.0,0.0
309924,0.6934264036172708,0.4,0.41666666666666663
310033,0.6309297535714575,0.2,0.2708333333333333
310151,0.6509209298071326,0.4,0.3333333333333333
311188,1.0,0.2,0.5208333333333333
311930,0.0,0.0,0.0
312130,1.0,0.6,0.9375
312276,0.0,0.0,0.0
312441,0.0,0.0,0.0
312769,0.0,0.0,0.0
312866,0.0,0.0,0.0
313810,0.0,0.0,0.0
314015,0.0,0.0,0.0
314203,0.5,0.2,0.14583333333333331
314829,0.0,0.0,0.0
315748,0.0,0.0,0.0
316348,0.6509209298071326,0.4,0.3333333333333333
316616,0.43067655807339306,0.2,0.0625
317973,0.9197207891481876,0.4,0.6666666666666666
318220,0.5,0.2,0.14583333333333331
318442,0.0,0.0,0.0
318492,0.43067655807339306,0.2,0.0625
318893,0.5012658353418871,0.4,0.0625
319209,0.0,0.0,0.0
320064,1.0,0.2,0.5208333333333333
320189,1.0,0.2,0.5208333333333333
320499,0.0,0.0,0.0
321935,0.38685280723454163,0.2,0.0
322219,0.38685280723454163,0.2,0.0
322691,0.0,0.0,0.0
322772,0.0,0.0,0.0
323013,0.5,0.2,0.14583333333333331
323496,0.0,0.0,0.0
324236,0.5,0.2,0.14583333333333331
324810,0.0,0.0,0.0
325135,0.0,0.0,0.0
325628,0.6309297535714575,0.2,0.2708333333333333
326574,1.0,0.2,0.5208333333333333
326933,0.0,0.0,0.0
328204,0.0,0.0,0.0
328452,0.9197207891481876,0.4,0.6666666666666666
328628,1.0,0.2,0.5208333333333333
328849,0.0,0.0,0.0
331056,0.0,0.0,0.0
331130,0.6309297535714575,0.2,0.2708333333333333
331142,0.0,0.0,0.0
331590,0.0,0.0,0.0
331794,0.0,0.0,0.0
332066,0.6309297535714575,0.2,0.2708333333333333
333137,0.6309297535714575,0.2,0.2708333333333333
333330,0.5,0.2,0.14583333333333331
333595,0.0,0.0,0.0
333803,0.0,0.0,0.0
334309,0.0,0.0,0.0
334356,0.0,0.0,0.0
334828,0.0,0.0,0.0
335290,0.0,0.0,0.0
336022,0.0,0.0,0.0
336115,0.43067655807339306,0.2,0.0625
336894,0.0,0.0,0.0
337118,0.0,0.0,0.0
337872,0.0,0.0,0.0
337930,1.0,0.4,0.7916666666666666
338116,0.0,0.0,0.0
338194,0.0,0.0,0.0
338346,0.43067655807339306,0.2,0.0625
339278,0.0,0.0,0.0
339303,0.0,0.0,0.0
339400,0.0,0.0,0.0
339521,0.0,0.0,0.0
339633,0.5,0.2,0.14583333333333331
340261,1.0,0.4,0.7916666666666666
342254,0.0,0.0,0.0
342724,0.6309297535714575,0.2,0.2708333333333333
342887,0.0,0.0,0.0
343991,0.6240505200038379,0.4,0.2708333333333333
344645,0.8772153153380493,0.4,0.5833333333333333
344716,0.6240505200038379,0.4,0.2708333333333333
344922,0.0,0.0,0.0
346032,0.38685280723454163,0.2,0.0
346395,0.5,0.2,0.14583333333333331
346551,0.43067655807339306,0.2,0.0625
346872,0.0,0.0,0.0
347153,0.0,0.0,0.0
347222,0.0,0.0,0.0
347945,0.0,0.0,0.0
347949,0.9197207891481876,0.4,0.6666666666666666
348135,0.38685280723454163,0.2,0.0
348903,0.9674679834891693,0.6,0.8541666666666666
349085,0.0,0.0,0.0
350115,0.0,0.0,0.0
350140,0.8772153153380493,0.4,0.5833333333333333
350223,0.0,0.0,0.0
350598,0.38685280723454163,0.2,0.0
350690,0.38685280723454163,0.2,0.0
351381,0.0,0.0,0.0
351411,0.0,0.0,0.0
351550,0.0,0.0,0.0
352214,0.0,0.0,0.0
352228,0.6240505200038379,0.4,0.2708333333333333
352967,0.0,0.0,0.0
353086,0.6309297535714575,0.2,0.2708333333333333
353358,0.0,0.0,0.0
353663,0.0,0.0,0.0
353825,0.0,0.0,0.0
354140,0.5,0.2,0.14583333333333331
354638,0.0,0.0,0.0
354656,1.0,0.2,0.5208333333333333
354784,0.8503449055347546,0.4,0.5208333333333333
354861,0.5,0.2,0.14583333333333331
355137,0.0,0.0,0.0
355545,0.0,0.0,0.0
355620,0.6509209298071326,0.4,0.3333333333333333
355701,0.0,0.0,0.0
356746,1.0,0.2,0.5208333333333333
356923,0.0,0.0,0.0
357232,0.6309297535714575,0.2,0.2708333333333333
357266,0.38685280723454163,0.2,0.0
357429,0.0,0.0,0.0
357674,0.38685280723454163,0.2,0.0
358129,0.6309297535714575,0.2,0.2708333333333333
358157,0.0,0.0,0.0
358476,0.5437713091520254,0.4,0.14583333333333331
358493,0.5,0.2,0.14583333333333331
359905,0.0,0.0,0.0
359961,0.0,0.0,0.0
360056,0.6309297535714575,0.2,0.2708333333333333
361157,0.5437713091520254,0.4,0.14583333333333331
361287,1.0,0.2,0.5208333333333333
361588,0.0,0.0,0.0
362263,0.43067655807339306,0.2,0.0625
362489,1.0,0.2,0.5208333333333333
363392,0.38685280723454163,0.2,0.0
363614,0.8772153153380493,0.4,0.5833333333333333
363811,0.5,0.2,0.14583333333333331
363914,0.5,0.2,0.14583333333333331
364564,0.5,0.2,0.14583333333333331
364810,0.0,0.0,0.0
364862,0.0,0.0,0.0
365678,0.5,0.2,0.14583333333333331
365708,0.5706417189553201,0.4,0.20833333333333331
365917,0.0,0.0,0.0
366311,0.0,0.0,0.0
366817,0.0,0.0,0.0
366981,0.6934264036172708,0.4,0.41666666666666663
367991,0.43067655807339306,0.2,0.0625
368084,0.0,0.0,0.0
368457,0.6309297535714575,0.2,0.2708333333333333
368672,0.0,0.0,0.0
368868,0.38685280723454163,0.2,0.0
368873,0.0,0.0,0.0
369107,0.0,0.0,0.0
369310,0.0,0.0,0.0
369406,0.0,0.0,0.0
369596,0.0,0.0,0.0
370300,0.0,0.0,0.0
370645,0.5,0.2,0.14583333333333331
372768,0.0,0.0,0.0
373093,0.5,0.2,0.14583333333333331
373353,1.0,0.2,0.5208333333333333
374248,1.0,0.2,0.5208333333333333
375154,0.8772153153380493,0.4,0.5833333333333333
375325,0.0,0.0,0.0
375374,0.43067655807339306,0.2,0.0625
375695,0.0,0.0,0.0
375780,0.0,0.0,0.0
376445,0.6509209298071326,0.4,0.3333333333333333
376903,0.43067655807339306,0.2,0.0625
377299,0.0,0.0,0.0
378229,0.6309297535714575,0.2,0.2708333333333333
378320,0.5,0.2,0.14583333333333331
379943,0.0,0.0,0.0
380400,0.0,0.0,0.0
380529,0.5,0.2,0.14583333333333331
380598,0.0,0.0,0.0
380965,0.0,0.0,0.0
381054,0.0,0.0,0.0
381507,0.0,0.0,0.0
381863,0.0,0.0,0.0
381992,0.5,0.2,0.14583333333333331
382762,0.0,0.0,0.0
383379,0.8503449055347546,0.4,0.5208333333333333
383853,0.9060254355346823,0.6,0.7291666666666666
384854,0.0,0.0,0.0
385206,0.0,0.0,0.0
385262,0.38685280723454163,0.2,0.0
385427,0.5706417189553201,0.4,0.20833333333333331
385969,0.9469024295259745,0.6,0.7916666666666666
386344,0.5,0.2,0.14583333333333331
386809,1.0,0.2,0.5208333333333333
386829,0.6309297535714575,0.2,0.2708333333333333
386837,0.6309297535714575,0.2,0.2708333333333333
387127,0.0,0.0,0.0
387704,0.6509209298071326,0.4,0.3333333333333333
387706,0.38685280723454163,0.2,0.0
387823,0.0,0.0,0.0
388059,0.6309297535714575,0.2,0.2708333333333333
388718,0.6309297535714575,0.2,0.2708333333333333
388755,0.0,0.0,0.0
388834,0.6309297535714575,0.2,0.2708333333333333
390010,0.9674679834891693,0.6,0.8541666666666666
390260,0.0,0.0,0.0
390444,0.0,0.0,0.0
390448,0.6309297535714575,0.2,0.2708333333333333
390977,0.0,0.0,0.0
391859,0.0,0.0,0.0
391894,0.0,0.0,0.0
392268,1.0,0.2,0.5208333333333333
392302,0.38685280723454163,0.2,0.0
392312,0.43067655807339306,0.2,0.0625
392404,0.0,0.0,0.0
392441,0.0,0.0,0.0
392560,1.0,0.2,0.5208333333333333
393495,0.0,0.0,0.0
393498,0.43067655807339306,0.2,0.0625
393831,1.0,0.2,0.5208333333333333
394827,0.0,0.0,0.0
394897,0.38685280723454163,0.2,0.0
394907,0.0,0.0,0.0
395398,0.8772153153380493,0.4,0.5833333333333333
395735,0.38685280723454163,0.2,0.0
395953,0.0,0.0,0.0
396126,0.0,0.0,0.0
396197,0.0,0.0,0.0
396557,0.0,0.0,0.0
396695,1.0,0.2,0.5208333333333333
397990,0.0,0.0,0.0
398732,0.0,0.0,0.0
399487,0.0,0.0,0.0
399729,0.0,0.0,0.0
400005,0.0,0.0,0.0
400557,0.0,0.0,0.0
401560,1.0,0.2,0.5208333333333333
401955,0.0,0.0,0.0
402183,0.6934264036172708,0.4,0.41666666666666663
402791,0.0,0.0,0.0
403289,0.5706417189553201,0.4,0.20833333333333331
404554,0.0,0.0,0.0
404626,0.43067655807339306,0.2,0.0625
405347,0.0,0.0,0.0
406115,1.0,0.2,0.5208333333333333
406295,0.0,0.0,0.0
406339,0.6309297535714575,0.2,0.2708333333333333
407487,0.0,0.0,0.0
407611,0.0,0.0,0.0
408325,0.38685280723454163,0.2,0.0
408341,1.0,0.2,0.5208333333333333
408969,1.0,0.2,0.5208333333333333
409856,0.0,0.0,0.0
409982,0.8503449055347546,0.4,0.5208333333333333
410281,0.6509209298071326,0.4,0.3333333333333333
410433,0.5,0.2,0.14583333333333331
411105,0.8503449055347546,0.4,0.5208333333333333
411539,0.0,0.0,0.0
411697,0.38685280723454163,0.2,0.0
412292,0.7122630665145961,0.6,0.41666666666666663
412307,0.43067655807339306,0.2,0.0625
412454,0.0,0.0,0.0
412553,0.8772153153380493,0.4,0.5833333333333333
413228,0.43067655807339306,0.2,0.0625
413266,0.0,0.0,0.0
414014,0.0,0.0,0.0
414341,0.38685280723454163,0.2,0.0
415387,0.43067655807339306,0.2,0.0625
415401,0.43067655807339306,0.2,0.0625
415936,0.0,0.0,0.0
416697,0.5,0.2,0.14583333333333331
417132,0.0,0.0,0.0
417349,0.38685280723454163,0.2,0.0
417574,0.0,0.0,0.0
418053,1.0,0.2,0.5208333333333333
418785,0.0,0.0,0.0
418881,1.0,0.2,0.5208333333333333
418891,0.6934264036172708,0.4,0.41666666666666663
419000,0.0,0.0,0.0
419294,0.0,0.0,0.0
419603,0.0,0.0,0.0
419620,0.6309297535714575,0.2,0.2708333333333333
419677,0.0,0.0,0.0
420207,0.0,0.0,0.0
420405,0.0,0.0,0.0
420730,0.0,0.0,0.0
421460,0.38685280723454163,0.2,0.0
422219,0.6240505200038379,0.4,0.2708333333333333
422259,0.0,0.0,0.0
422562,0.0,0.0,0.0
423063,1.0,0.2,0.5208333333333333
423761,0.0,0.0,0.0
423883,1.0,0.2,0.5208333333333333
424348,0.9197207891481876,0.4,0.6666666666666666
425262,0.0,0.0,0.0
425710,0.8854598815714874,0.6,0.6666666666666666
426222,0.43067655807339306,0.2,0.0625
426235,0.0,0.0,0.0
426624,0.0,0.0,0.0
426638,0.0,0.0,0.0
426704,1.0,0.2,0.5208333333333333
426849,0.0,0.0,0.0
427249,0.5,0.2,0.14583333333333331
427339,0.0,0.0,0.0
427888,0.0,0.0,0.0
427967,0.0,0.0,0.0
428375,0.0,0.0,0.0
428825,0.38685280723454163,0.2,0.0
429081,0.5012658353418871,0.4,0.0625
429092,0.0,0.0,0.0
429604,0.0,0.0,0.0
429659,0.8503449055347546,0.4,0.5208333333333333
429881,0.0,0.0,0.0
430962,0.0,0.0,0.0
431959,0.5,0.2,0.14583333333333331
431998,0.0,0.0,0.0
432151,0.0,0.0,0.0
432212,0.5,0.2,0.14583333333333331
432406,0.6309297535714575,0.2,0.2708333333333333
432637,0.5,0.2,0.14583333333333331
432733,0.9469024295259745,0.6,0.7916666666666666
432904,0.0,0.0,0.0
432972,0.0,0.0,0.0
433430,0.0,0.0,0.0
433610,0.0,0.0,0.0
434104,0.43067655807339306,0.2,0.0625
434413,0.0,0.0,0.0
434514,0.6309297535714575,0.2,0.2708333333333333
434580,0.5012658353418871,0.4,0.0625
434859,0.0,0.0,0.0
435094,1.0,0.2,0.5208333333333333
435097,0.38685280723454163,0.2,0.0
435387,0.0,0.0,0.0
435468,0.0,0.0,0.0
435848,0.0,0.0,0.0
435902,0.0,0.0,0.0
436199,0.0,0.0,0.0
437251,0.0,0.0,0.0
438691,0.0,0.0,0.0
439553,0.5437713091520254,0.4,0.14583333333333331
439813,1.0,0.2,0.5208333333333333
440392,0.5706417189553201,0.4,0.20833333333333331
440796,1.0,0.2,0.5208333333333333
440880,0.0,0.0,0.0
441285,0.5,0.2,0.14583333333333331
441704,1.0,0.2,0.5208333333333333
441741,0.38685280723454163,0.2,0.0
442299,1.0,0.2,0.5208333333333333
442698,0.6509209298071326,0.4,0.3333333333333333
442836,0.8503449055347546,0.4,0.5208333333333333
443484,1.0,0.2,0.5208333333333333
443586,0.0,0.0,0.0
443921,0.6309297535714575,0.2,0.2708333333333333
443959,0.0,0.0,0.0
444343,0.6240505200038379,0.4,0.2708333333333333
444572,0.0,0.0,0.0
444660,0.5,0.2,0.14583333333333331
444753,0.0,0.0,0.0
444905,0.0,0.0,0.0
445331,0.0,0.0,0.0
445388,0.8772153153380493,0.4,0.5833333333333333
445429,0.43067655807339306,0.2,0.0625
446018,0.0,0.0,0.0
446840,0.0,0.0,0.0
446907,0.5437713091520254,0.4,0.14583333333333331
447054,0.5,0.2,0.14583333333333331
447182,0.0,0.0,0.0
447279,0.0,0.0,0.0
447833,0.6309297535714575,0.2,0.2708333333333333
447836,0.0,0.0,0.0
447853,0.9197207891481876,0.4,0.6666666666666666
448060,0.0,0.0,0.0
448092,0.6309297535714575,0.2,0.2708333333333333
448602,0.0,0.0,0.0
448828,0.0,0.0,0.0
449526,0.0,0.0,0.0
450208,0.0,0.0,0.0
450343,0.0,0.0,0.0
450440,0.0,0.0,0.0
451476,0.0,0.0,0.0
451913,0.43067655807339306,0.2,0.0625
451969,0.0,0.0,0.0
452148,0.0,0.0,0.0
452169,0.0,0.0,0.0
452255,0.0,0.0,0.0
452421,0.0,0.0,0.0
454006,1.0,0.2,0.5208333333333333
454515,1.0,0.2,0.5208333333333333
454579,0.0,0.0,0.0
456053,0.38685280723454163,0.2,0.0
456647,0.0,0.0,0.0
456702,0.0,0.0,0.0
