user_id;rec_stories
4605054;[10506441, 12058516, 10991501, 6045275, 8232212]
4724487;[10506441, 12058516, 10991501, 11825585, 3157478]
6003060;[2905557, 8257400, 2724972, 6045275, 10991501]
529727;[10506441, 10991501, 12058516, 6045275, 6754695]
2120788;[10506441, 10991501, 6045275, 2905557, 5062719]
2191537;[2724972, 6045275, 6029161, 7502401, 5358187]
2490778;[6045275, 10991501, 5358187, 11916243, 6754695]
456647;[10991501, 10506441, 6754695, 10399961, 2905557]
4724487;[10991501, 4230389, 7502401, 10399961, 6892925]
4735988;[6045275, 6029161, 2905557, 5358187, 2724972]
5565245;[10506441, 6045275, 9750991, 10399961, 8232212]
848498;[2905557, 5062719, 2724972, 8257400, 2171770]
1726366;[2724972, 6045275, 6029161, 2905557, 9973394]
456647;[10991501, 6045275, 8257400, 12058516, 2724972]
4724487;[4230389, 10991501, 7502401, 5358187, 6045275]
529727;[2905557, 6029161, 8257400, 6045275, 5358187]
456647;[12058516, 10991501, 6029161, 7502401, 9040382]
4605054;[2905557, 5358187, 6029161, 10399961, 6045275]
4724487;[2905557, 6029161, 9973394, 2724972, 5358187]
4755090;[10991501, 4230389, 6754695, 10645463, 11916243]
529727;[6797418, 5222490, 5062719, 8524201, 9750991]
1726366;[2724972, 2905557, 6045275, 6029161, 6256924]
2120788;[10991501, 8257400, 5453054, 9040382, 6892925]
2337941;[10991501, 4230389, 6045275, 2905557, 6754695]
2514331;[8257400, 10991501, 6045275, 2724972, 6029161]
456647;[6754695, 2905557, 6045275, 2724972, 5062719]
4605054;[6754695, 10991501, 10399961, 4230389, 8257400]
4724487;[2905557, 6045275, 2741470, 6256924, 6029161]
529727;[2905557, 6029161, 8232212, 6045275, 9973394]
1169362;[6045275, 6029161, 2724972, 8232212, 5956421]
1726366;[2724972, 4230389, 10991501, 8257400, 6754695]
2120788;[8257400, 10991501, 6029161, 2905557, 9973394]
456647;[5062719, 2107570, 6797418, 9750991, 11618088]
4612655;[6045275, 8257400, 10991501, 8232212, 6029161]
4724487;[2905557, 6754695, 6045275, 10991501, 5358187]
4735988;[6029161, 8257400, 5062719, 5222490, 2107570]
5565245;[8257400, 2905557, 10991501, 6045275, 6147206]
6003060;[10991501, 6754695, 4230389, 2724972, 10399961]
529727;[2905557, 8257400, 6029161, 8232212, 10506441]
1169362;[2905557, 10991501, 4230389, 9973394, 8232212]
1726366;[10991501, 12058516, 6892925, 6045275, 6029161]
1759089;[6045275, 2905557, 8233288, 6256924, 2741470]
2490778;[6754695, 10991501, 12058516, 10399961, 2905557]
2513926;[4816968, 6029161, 2724972, 1351933, 8848598]
456647;[2905557, 6045275, 10991501, 8257400, 6029161]
4724487;[2905557, 10010184, 10506441, 5062719, 6754695]
4803947;[5062719, 5222490, 6253744, 6797418, 6029161]
6003060;[10991501, 12058516, 6029161, 6892925, 8257400]
6151216;[6045275, 2905557, 8745066, 9750991, 8232212]
529727;[10991501, 12058516, 4302068, 10399961, 9040382]
848498;[2724972, 2905557, 6045275, 2741470, 4230389]
1169362;[10991501, 5062719, 8257400, 12058516, 9040382]
1361554;[2905557, 6045275, 10991501, 4819806, 10399961]
1401370;[10991501, 4302068, 12058516, 4230389, 11782884]
1726366;[6045275, 2905557, 2724972, 6029161, 8257400]
2337941;[2905557, 6754695, 5358187, 6029161, 6045275]
456647;[2905557, 6029161, 8257400, 6045275, 2724972]
4724487;[2905557, 10506441, 10010184, 6045275, 6754695]
6003060;[6045275, 6029161, 9855330, 2724972, 6458809]
529727;[3401052, 10991501, 12058516, 5453054, 10506441]
945165;[12058516, 10991501, 10506441, 5453054, 6045275]
1169362;[10991501, 10506441, 3401052, 12058516, 5358187]
1726366;[2905557, 6045275, 6754695, 10399961, 6029161]
1831756;[2724972, 6029161, 6045275, 6458809, 5358187]
2251479;[10991501, 10399961, 5358187, 2905557, 6045275]
2513926;[5358187, 2905557, 6045275, 10399961, 3152469]
3488110;[6045275, 2905557, 10506441, 5358187, 2741470]
456647;[10506441, 10991501, 12058516, 6754695, 6045275]
4724487;[10399961, 5358187, 10991501, 6045275, 2905557]
529727;[12058516, 10991501, 10506441, 11916243, 6754695]
1169362;[5358187, 6045275, 4230389, 2905557, 6029161]
1726366;[6045275, 5358187, 6458809, 2724972, 2905557]
1831756;[2905557, 6045275, 2741470, 6633212, 5358187]
456647;[10991501, 6754695, 10506441, 6045275, 4230389]
4724487;[3157478, 3401052, 5062719, 979216, 5453054]
6003060;[9750991, 6458809, 3693052, 11825585, 9855330]
529727;[10991501, 6045275, 6754695, 2905557, 4230389]
1726366;[2905557, 6045275, 6029161, 2724972, 6256924]
1849232;[2905557, 10991501, 10399961, 6754695, 8257400]
1965500;[2724972, 6029161, 2741470, 6045275, 5153711]
2490778;[2724972, 6029161, 5222490, 6045275, 8257400]
456647;[5358187, 6754695, 10399961, 4230389, 6045275]
4724487;[6754695, 10399961, 10991501, 5358187, 10506441]
6003060;[6045275, 5358187, 2905557, 6754695, 2724972]
848498;[2905557, 6045275, 10506441, 8232212, 6029161]
945165;[6045275, 9750991, 6458809, 10506441, 5358187]
1169362;[6045275, 8257400, 6029161, 10991501, 2905557]
1726366;[6045275, 2905557, 6458809, 6256924, 2724972]
2392816;[4230389, 2724972, 6045275, 2905557, 10991501]
2513926;[2724972, 6045275, 4230389, 8257400, 6029161]
456647;[2905557, 8257400, 6045275, 5358187, 6029161]
4724487;[4230389, 10991501, 8257400, 6045275, 5358187]
5565245;[6045275, 6029161, 2724972, 6458809, 5358187]
6003060;[3401052, 5222490, 10991501, 10645463, 6029161]
529727;[6045275, 10991501, 5358187, 4230389, 2905557]
848498;[6029161, 6045275, 2905557, 5358187, 8745066]
1169362;[2724972, 6045275, 8257400, 2905557, 6029161]
1793757;[2905557, 5358187, 2741470, 6045275, 6029161]
456647;[6045275, 5358187, 2724972, 2171770, 2741470]
4612655;[4230389, 10991501, 7502401, 5358187, 6754695]
4724487;[2905557, 2741470, 6045275, 5358187, 4230389]
5208280;[2724972, 2905557, 4230389, 6029161, 9973394]
6003060;[2905557, 6029161, 10506441, 9973394, 2741470]
6151216;[6045275, 8232212, 8745066, 8257400, 2724972]
529727;[5222490, 6029161, 10506441, 12058516, 6797418]
945165;[2724972, 8257400, 5062719, 2905557, 6045275]
1394804;[2724972, 6045275, 4230389, 6029161, 8257400]
2130659;[10991501, 4230389, 10506441, 6045275, 6754695]
2213599;[5062719, 2905557, 8257400, 6754695, 6045275]
456647;[2724972, 6029161, 6045275, 1351933, 7093738]
4711945;[6029161, 6045275, 5358187, 2905557, 1351933]
4724487;[10991501, 4230389, 10645463, 4302068, 6892925]
5565245;[6045275, 7565325, 5956421, 8232212, 8509020]
6003060;[2724972, 4230389, 10991501, 6754695, 6892925]
6023643;[6045275, 2724972, 1351933, 2905557, 6256924]
7452779;[3401052, 10991501, 6754695, 8975202, 9860311]
7758840;[5062719, 10506441, 6045275, 9750991, 2905557]
8305905;[10991501, 12058516, 4230389, 9860311, 4302068]
529727;[2905557, 2724972, 2741470, 6256924, 6045275]
945165;[2905557, 6029161, 2724972, 6045275, 8257400]
1091452;[2724972, 6045275, 5358187, 4230389, 6029161]
1169362;[6045275, 2905557, 8745066, 8232212, 2741470]
1254630;[2905557, 6045275, 6029161, 10991501, 8257400]
1401370;[2905557, 2724972, 2741470, 6045275, 6256924]
1593490;[6797418, 6307582, 2107570, 5062719, 7659651]
1831756;[10991501, 8823783, 9860311, 6892925, 4118383]
1857173;[10506441, 5062719, 12058516, 6754695, 2905557]
1942935;[2905557, 6147206, 6045275, 6029161, 8745066]
1962623;[3401052, 10506441, 979216, 12058516, 5222490]
2213599;[8257400, 6029161, 2905557, 7565325, 554557]
2938253;[2724972, 8257400, 6029161, 6045275, 11317119]
3302857;[10991501, 6754695, 10506441, 4230389, 6029161]
3706712;[5453054, 2724972, 12058516, 10645463, 6892925]
456647;[2905557, 5358187, 2724972, 6029161, 6045275]
4564911;[10991501, 12058516, 10506441, 8823783, 6486690]
4660561;[10991501, 6045275, 5358187, 2905557, 8257400]
4724487;[6045275, 2905557, 10991501, 5358187, 10399961]
4735988;[3401052, 3157478, 5222490, 6486690, 7659651]
4803947;[12058516, 6754695, 6045275, 10506441, 10399961]
4857159;[2724972, 6045275, 5358187, 12058516, 10506441]
5548401;[10399961, 2724972, 6045275, 10991501, 8257400]
6003060;[2905557, 6029161, 6045275, 9708318, 6256924]
6014936;[6045275, 5358187, 2905557, 10991501, 7502401]
7207147;[6045275, 2905557, 8232212, 2724972, 8257400]
529727;[8257400, 2905557, 6045275, 5062719, 8232212]
1197815;[2905557, 6029161, 6045275, 8745066, 9973394]
1286178;[2724972, 6045275, 8257400, 3152469, 2905557]
1427726;[10991501, 4230389, 6045275, 2724972, 8257400]
1611837;[6045275, 10991501, 6029161, 5358187, 2905557]
1653113;[2905557, 2724972, 6045275, 2741470, 5358187]
1793757;[6892925, 10991501, 9040382, 4302068, 4230389]
1965500;[6045275, 10991501, 2905557, 5358187, 8257400]
2049566;[2724972, 6045275, 6029161, 6458809, 10506441]
2130659;[6045275, 2724972, 10991501, 9973394, 10506441]
2392816;[2724972, 6045275, 6029161, 8257400, 2905557]
2513926;[2905557, 2724972, 8257400, 6045275, 6029161]
3190955;[2905557, 6045275, 8232212, 6256924, 5062719]
4050171;[7502401, 6045275, 2724972, 6029161, 6458809]
4368910;[10506441, 12058516, 10991501, 6045275, 11825585]
456647;[2724972, 6029161, 10991501, 10506441, 12058516]
4724487;[6045275, 2905557, 6458809, 6029161, 5778267]
529727;[10991501, 6754695, 10399961, 10506441, 6045275]
2213599;[2724972, 8257400, 6045275, 6029161, 554557]
456647;[2905557, 6045275, 5062719, 6029161, 8257400]
4724487;[2905557, 6029161, 6045275, 2724972, 4230389]
6003060;[2724972, 6045275, 2905557, 6029161, 8257400]
529727;[8257400, 10991501, 6045275, 2905557, 10399961]
848498;[2905557, 8257400, 6045275, 8232212, 2724972]
2251479;[9750991, 6045275, 10506441, 2905557, 11825585]
456647;[10991501, 6754695, 2905557, 2724972, 4230389]
4724487;[2905557, 8232212, 2724972, 6045275, 6029161]
4735988;[6029161, 10506441, 2905557, 6045275, 10399961]
6003060;[8848598, 6029161, 5153711, 2724972, 8509020]
529727;[6029161, 6045275, 2905557, 8232212, 2107570]
848498;[10991501, 12058516, 6754695, 9860311, 8823783]
1400419;[10991501, 3401052, 10506441, 8525320, 7161848]
1793757;[10991501, 6892925, 10506441, 5453054, 4230389]
1827103;[6045275, 6458809, 2724972, 8509020, 8257400]
2071557;[5358187, 10506441, 2724972, 6045275, 10399961]
2513926;[10991501, 10399961, 8257400, 6754695, 5358187]
456647;[2724972, 6045275, 4230389, 8257400, 6754695]
4724487;[2724972, 12058516, 6458809, 6045275, 11825585]
4803947;[10506441, 5062719, 9750991, 12058516, 6045275]
5417232;[5358187, 6045275, 6029161, 2741470, 6458809]
5565245;[6045275, 7502401, 6458809, 2724972, 6029161]
6003060;[10991501, 4230389, 10645463, 7502401, 9040382]
529727;[12058516, 10476350, 8823783, 5453054, 7565325]
848498;[10506441, 6045275, 12058516, 10991501, 6029161]
2213599;[6045275, 9855330, 9750991, 2724972, 11317119]
2513926;[6029161, 6045275, 2724972, 5358187, 2216741]
3264412;[6045275, 6029161, 2724972, 5956421, 5358187]
3706712;[3401052, 10991501, 10506441, 8525320, 12058516]
4407605;[10506441, 2905557, 6045275, 3693052, 11825585]
456647;[10991501, 6045275, 7502401, 5358187, 12058516]
4724487;[10991501, 12058516, 10506441, 6045275, 8823783]
529727;[10991501, 4230389, 6045275, 5358187, 10399961]
56285;[6045275, 6029161, 6754695, 2724972, 10991501]
4612655;[10991501, 6045275, 12058516, 10506441, 11916243]
4724487;[10991501, 8257400, 10506441, 10399961, 12058516]
6003060;[10506441, 10991501, 10399961, 12058516, 6045275]
7788785;[3401052, 10506441, 10991501, 8670912, 979216]
848498;[5062719, 9750991, 10399961, 10506441, 6754695]
910268;[10991501, 6045275, 10506441, 2905557, 5358187]
1010739;[6045275, 2724972, 6754695, 5358187, 6458809]
1547857;[10506441, 11825585, 8232212, 8745066, 6045275]
1726366;[2905557, 10991501, 6045275, 10399961, 4230389]
1793757;[5358187, 4819806, 6045275, 6458809, 2724972]
1963839;[10991501, 12058516, 10506441, 8823783, 6045275]
1994922;[10506441, 3157478, 3401052, 10991501, 12058516]
2207088;[12058516, 5453054, 11782884, 10991501, 11916243]
2407005;[10991501, 4230389, 6754695, 10399961, 6045275]
4221031;[10506441, 3693052, 11825585, 12058516, 6045275]
56285;[10506441, 5062719, 6029161, 10399961, 6045275]
4724487;[3157478, 3401052, 10506441, 9369875, 10991501]
967713;[10506441, 12058516, 10991501, 6754695, 10399961]
1793757;[12058516, 10991501, 3157478, 10506441, 11782884]
56285;[12058516, 10991501, 11916243, 9860311, 5062719]
4711945;[10991501, 6045275, 8257400, 2724972, 9040382]
4724487;[12058516, 9369875, 10991501, 10506441, 11782884]
972483;[10991501, 3401052, 4230389, 8975202, 10645463]
1793757;[10991501, 10645463, 9369875, 4118383, 8823783]
1986520;[10506441, 11825585, 3693052, 6045275, 6458809]
2392816;[3401052, 3157478, 9860311, 12058516, 10991501]
3706712;[10991501, 12058516, 6045275, 10506441, 6754695]
4502738;[3401052, 10991501, 4230389, 9860311, 6754695]
4502738;[10991501, 5453054, 3401052, 12058516, 4302068]
4724487;[3157478, 3401052, 10991501, 10506441, 12058516]
788336;[6045275, 10991501, 5358187, 4230389, 2905557]
1726366;[10991501, 5358187, 10399961, 6754695, 4230389]
2120788;[3401052, 10991501, 10506441, 12058516, 9860311]
4561926;[6754695, 10991501, 12058516, 10399961, 10506441]
4724487;[10506441, 12058516, 10991501, 11916243, 8525320]
4737473;[10991501, 11782884, 12058516, 11916243, 9369875]
829916;[4230389, 4118383, 10991501, 11782884, 10506441]
967713;[3401052, 10991501, 12058516, 10645463, 10476350]
1047265;[5453054, 12058516, 3157478, 10991501, 3401052]
1254630;[2724972, 8257400, 6754695, 10991501, 6029161]
1364352;[10991501, 12058516, 11916243, 9860311, 8823783]
1547857;[3401052, 10991501, 4302068, 9860311, 10399961]
1726366;[10991501, 4230389, 10645463, 6754695, 8975202]
1804286;[3401052, 10991501, 9860311, 12058516, 11916243]
1885305;[6045275, 6458809, 12058516, 11782884, 10506441]
2208534;[6045275, 10991501, 6754695, 10399961, 6029161]
2349486;[10991501, 10506441, 6045275, 4230389, 11916243]
2590193;[10991501, 9860311, 12058516, 8823783, 4302068]
2798539;[12058516, 10506441, 3157478, 3401052, 10991501]
3306332;[10991501, 3157478, 12058516, 3401052, 10506441]
4182322;[10506441, 12058516, 6045275, 10991501, 6458809]
4205046;[6029161, 6045275, 5358187, 7565325, 2724972]
4221031;[10991501, 4230389, 4302068, 12058516, 9860311]
4407605;[3157478, 3401052, 12058516, 4118383, 10991501]
4602802;[8257400, 2724972, 2905557, 6045275, 8232212]
4724487;[10991501, 6754695, 2905557, 10506441, 10399961]
4755090;[10506441, 6045275, 9750991, 12058516, 2905557]
5494836;[6045275, 8232212, 10506441, 5062719, 2905557]
5565245;[6029161, 6253744, 8257400, 6797418, 2724972]
6059470;[10506441, 6045275, 8745066, 9750991, 6458809]
6717323;[10991501, 12058516, 7161848, 2724972, 6892925]
1169362;[10506441, 10991501, 12058516, 3157478, 6486690]
1726366;[5358187, 10399961, 6045275, 6754695, 2905557]
2130659;[10991501, 4230389, 10399961, 9860311, 8823783]
2191537;[5358187, 6045275, 10506441, 10991501, 8823783]
2251479;[3157478, 3401052, 10506441, 9369875, 11782884]
3444838;[10991501, 10506441, 12058516, 8823783, 6029161]
4605054;[4765157, 6045275, 5358187, 2724972, 6458809]
1169362;[6045275, 6458809, 7502401, 10991501, 2724972]
1726366;[5358187, 10991501, 6045275, 12058516, 2251671]
2120788;[3401052, 10991501, 4230389, 10399961, 5358187]
4605054;[10991501, 3401052, 12058516, 6754695, 4230389]
4724487;[10991501, 4230389, 7502401, 8257400, 10399961]
5565245;[2905557, 2724972, 6045275, 8257400, 4230389]
6003060;[10991501, 10506441, 12058516, 6045275, 4230389]
945165;[10991501, 12058516, 5453054, 3401052, 9860311]
1726366;[10991501, 2724972, 6045275, 4230389, 8257400]
2392816;[4230389, 2724972, 5358187, 6045275, 6029161]
4605054;[6045275, 2905557, 5062719, 8232212, 12058516]
4724487;[6045275, 10506441, 10991501, 8745066, 2905557]
5565245;[2905557, 5358187, 6045275, 6029161, 2724972]
7452779;[2107570, 6029161, 1351933, 2741470, 4816968]
848498;[10991501, 6045275, 2905557, 12058516, 10506441]
945165;[10991501, 6754695, 4230389, 6045275, 10399961]
1726366;[2905557, 2741470, 6029161, 2724972, 6045275]
2120788;[4230389, 2724972, 5358187, 10991501, 8257400]
2131527;[10991501, 8257400, 12058516, 6045275, 6754695]
2191537;[5358187, 2724972, 10399961, 7502401, 6045275]
3133152;[2724972, 6045275, 6458809, 2690076, 6029161]
3323065;[10991501, 6754695, 4230389, 8975202, 10399961]
4605054;[2724972, 6892925, 6029161, 7502401, 4230389]
4641391;[6029161, 2724972, 2741470, 6045275, 2905557]
4660561;[6029161, 2724972, 6045275, 8045114, 8257400]
4724487;[6029161, 2724972, 4230389, 2905557, 5358187]
5565245;[2724972, 10991501, 6892925, 4230389, 6029161]
5716768;[2724972, 6029161, 5358187, 6045275, 6892925]
6003060;[10991501, 3401052, 10506441, 12058516, 10399961]
529727;[7502401, 4230389, 10991501, 5358187, 6045275]
1286178;[10991501, 6045275, 11916243, 4230389, 12058516]
1358011;[12058516, 10506441, 9855330, 6045275, 6458809]
1426613;[2724972, 2905557, 6045275, 8232212, 6029161]
1653113;[2905557, 8232212, 10506441, 6045275, 6029161]
2057205;[2724972, 6029161, 2905557, 6045275, 8257400]
2120788;[7502401, 6045275, 5358187, 2724972, 4230389]
2130659;[6045275, 10991501, 4819806, 5358187, 6754695]
2191537;[10506441, 10991501, 6045275, 5062719, 12058516]
2250612;[2724972, 4230389, 7502401, 6892925, 6029161]
2490778;[2724972, 2905557, 6029161, 2741470, 6045275]
3444838;[10991501, 5358187, 8823783, 10399961, 6892925]
4605054;[10991501, 12058516, 7502401, 4230389, 6892925]
4724487;[2905557, 2724972, 6045275, 8257400, 6029161]
6003060;[2724972, 8509020, 4101650, 1351933, 6029161]
1726366;[10506441, 2905557, 6029161, 6045275, 6754695]
2120788;[10991501, 10506441, 6754695, 2905557, 6045275]
2490778;[6045275, 5358187, 2905557, 6458809, 10399961]
2569626;[10506441, 2905557, 6045275, 12058516, 5358187]
4444283;[6458809, 6045275, 4230389, 2724972, 7502401]
4605054;[12058516, 10506441, 8823783, 10991501, 6045275]
4724487;[12058516, 6253744, 5453054, 6458809, 6797418]
1726366;[4230389, 10991501, 6754695, 2724972, 10399961]
2120788;[10991501, 10399961, 6754695, 8257400, 6045275]
2250612;[6045275, 5358187, 2724972, 6029161, 2741470]
4612655;[6045275, 2724972, 8257400, 11317119, 6029161]
4724487;[4230389, 10991501, 7502401, 4302068, 6892925]
5565245;[2724972, 6045275, 4230389, 6029161, 2171770]
6003060;[10991501, 4230389, 5358187, 6045275, 12058516]
529727;[2724972, 5358187, 4230389, 6045275, 6029161]
793063;[2724972, 5835094, 6045275, 4230389, 7724057]
1426613;[10991501, 4230389, 6045275, 5358187, 10399961]
1726366;[2724972, 6029161, 554557, 8848598, 2290003]
1759089;[2905557, 5358187, 2724972, 2290003, 6045275]
2251479;[2724972, 6045275, 8257400, 2905557, 9973394]
2349486;[10991501, 4230389, 6754695, 10399961, 6045275]
2513926;[2724972, 6029161, 6045275, 2741470, 2905557]
3133152;[2724972, 2905557, 6029161, 6045275, 5358187]
3306332;[10991501, 4230389, 3401052, 2251671, 10399961]
3488110;[3401052, 4230389, 10645463, 2251671, 10991501]
3706712;[6253744, 3157478, 6458809, 12058516, 8823783]
4645166;[10506441, 12058516, 10991501, 6754695, 8525320]
4724487;[10991501, 3401052, 10399961, 4118383, 9860311]
2131527;[10991501, 9860311, 8823783, 12058516, 10506441]
4724487;[12058516, 10991501, 11916243, 6486690, 8670912]
5527182;[10991501, 10506441, 12058516, 6754695, 6045275]
5735170;[10991501, 2724972, 6892925, 8257400, 4230389]
6069390;[7502401, 6045275, 5358187, 12058516, 10506441]
7358973;[6029161, 2724972, 8257400, 6892925, 554557]
740168;[4230389, 2724972, 10991501, 2251671, 6045275]
967713;[6458809, 6045275, 2724972, 7502401, 11916243]
1726366;[4230389, 2724972, 10991501, 5358187, 1894696]
1963839;[10991501, 6754695, 4230389, 10399961, 12058516]
4724487;[6892925, 2724972, 2275101, 8823783, 7554120]
4803947;[10991501, 12058516, 10506441, 10399961, 8823783]
5806876;[10506441, 6754695, 10991501, 2905557, 6045275]
7767038;[2724972, 4230389, 10991501, 6892925, 2251671]
1169362;[12058516, 4668040, 3157478, 6045275, 10808106]
1705936;[10991501, 2905557, 6045275, 10399961, 6754695]
2131527;[4230389, 6892925, 5358187, 10991501, 4118383]
2412082;[7724057, 6045275, 12058516, 9855330, 6458809]
2490778;[10991501, 4230389, 12058516, 2251671, 6754695]
3531472;[11916243, 6045275, 10991501, 4819806, 6458809]
4068301;[10991501, 3401052, 10506441, 6754695, 10399961]
4724487;[6045275, 6458809, 9855330, 3157478, 2128143]
1137532;[10991501, 12058516, 9040382, 10399961, 11782884]
2490778;[10506441, 12058516, 10991501, 6458809, 6754695]
4096536;[5358187, 10506441, 10399961, 6754695, 6045275]
4724487;[10991501, 12058516, 7161848, 10506441, 4230389]
4803947;[10991501, 12058516, 3401052, 11782884, 9860311]
6003060;[10991501, 6892925, 4230389, 7502401, 12058516]
6484170;[12058516, 10506441, 10991501, 5453054, 7565325]
2120788;[10991501, 4230389, 6754695, 10399961, 12058516]
2250612;[10991501, 10506441, 12058516, 6754695, 3401052]
2490778;[12058516, 5453054, 10991501, 11782884, 3157478]
4724487;[10991501, 2724972, 8257400, 6045275, 10399961]
1726366;[10991501, 4230389, 12058516, 9040382, 7502401]
2213599;[10991501, 12058516, 10399961, 5453054, 2251671]
2490778;[2724972, 5358187, 6045275, 4230389, 6754695]
4724487;[5453054, 12058516, 5062719, 10506441, 9750991]
1726366;[5062719, 6045275, 2905557, 10991501, 12058516]
4724487;[10991501, 4230389, 6045275, 6754695, 2724972]
1726366;[2724972, 6045275, 2905557, 6458809, 5358187]
2337941;[6045275, 2724972, 5358187, 6029161, 8257400]
4724487;[10991501, 10399961, 5358187, 6892925, 6045275]
1726366;[10991501, 3401052, 4118383, 12058516, 10645463]
1965500;[4230389, 6045275, 10991501, 5358187, 2251671]
2513926;[10991501, 5358187, 2251671, 10399961, 6029161]
4724487;[12058516, 6045275, 11916243, 6458809, 5062719]
6370313;[10991501, 5358187, 10399961, 2724972, 4230389]
1726366;[5358187, 2724972, 6045275, 4230389, 2905557]
4498206;[6892925, 2724972, 10991501, 7502401, 4230389]
4724487;[10991501, 4230389, 10399961, 6045275, 6754695]
6003060;[6029161, 2724972, 6045275, 7724057, 1391080]
1726366;[10991501, 10506441, 6754695, 12058516, 10399961]
4724487;[2724972, 6892925, 4230389, 4118383, 8823783]
1726366;[10991501, 2724972, 6754695, 7502401, 6045275]
4724487;[10991501, 4230389, 2724972, 11916243, 10399961]
848498;[10991501, 6754695, 12058516, 10399961, 10096096]
1726366;[6045275, 2724972, 6458809, 6029161, 5358187]
4724487;[10991501, 12058516, 5453054, 10506441, 10399961]
1726366;[7724057, 6045275, 1391080, 2724972, 2128143]
4724487;[4230389, 5358187, 10991501, 6045275, 2724972]
529727;[4230389, 6892925, 5358187, 10991501, 2251671]
848498;[10991501, 6045275, 4230389, 2724972, 10399961]
884627;[3401052, 10991501, 4230389, 10645463, 4302068]
909080;[6045275, 12058516, 6458809, 10991501, 11916243]
1467906;[2724972, 6045275, 5358187, 6029161, 8257400]
1726366;[10991501, 12058516, 3401052, 6754695, 10399961]
1994922;[6045275, 2905557, 6458809, 5358187, 6029161]
2130659;[2724972, 8257400, 2905557, 6029161, 5358187]
4724487;[6892925, 6029161, 2724972, 5358187, 5200789]
4735988;[10991501, 12058516, 9860311, 6754695, 11916243]
6003060;[2724972, 6045275, 7502401, 10991501, 4230389]
529727;[10991501, 10399961, 6045275, 4230389, 6754695]
1726366;[2905557, 6029161, 6045275, 2741470, 8257400]
2337941;[6045275, 4230389, 6029161, 5358187, 2724972]
4724487;[6892925, 10991501, 4230389, 7502401, 7724057]
4735988;[10991501, 6045275, 10399961, 5358187, 2724972]
7374173;[3401052, 10506441, 10991501, 12058516, 3152469]
667246;[6045275, 5358187, 6029161, 2724972, 4230389]
848498;[7502401, 6045275, 10991501, 11916243, 12058516]
1705936;[2724972, 4230389, 10991501, 8257400, 6892925]
1726366;[4230389, 10991501, 5358187, 6045275, 10399961]
1742015;[6045275, 6029161, 6458809, 5358187, 9750991]
1963839;[10991501, 10399961, 6253744, 6892925, 9040382]
2130659;[10991501, 10645463, 3401052, 4230389, 10399961]
2513926;[5358187, 6892925, 2724972, 2251671, 6045275]
2888309;[10991501, 12058516, 10506441, 11916243, 8823783]
4724487;[10991501, 3401052, 4230389, 4118383, 8525320]
6003060;[4668040, 6045275, 9855330, 6458809, 7985679]
529727;[12058516, 10991501, 4302068, 6892925, 10645463]
848498;[6045275, 6458809, 5358187, 4230389, 4819806]
945165;[6045275, 10991501, 5358187, 10506441, 6458809]
1169362;[2724972, 4230389, 4118383, 6458809, 7502401]
1726366;[4230389, 10991501, 5358187, 6045275, 6029161]
4724487;[10991501, 3401052, 10399961, 4230389, 6754695]
6003060;[4230389, 10645463, 10991501, 6754695, 2724972]
848498;[3157478, 11782884, 4118383, 3401052, 12058516]
1726366;[10991501, 12058516, 6045275, 4230389, 10506441]
2104892;[10991501, 4230389, 10506441, 12058516, 4302068]
4724487;[10991501, 4230389, 12058516, 9860311, 10645463]
6003060;[6797418, 4668040, 5062719, 6253744, 9750991]
848498;[10991501, 6754695, 10399961, 4230389, 12058516]
1726366;[6045275, 4230389, 2724972, 5358187, 10991501]
4724487;[5358187, 6045275, 6754695, 2905557, 2724972]
848498;[10991501, 10399961, 4230389, 6045275, 5358187]
4724487;[4230389, 6045275, 10991501, 6754695, 5358187]
6003060;[2724972, 5358187, 4230389, 6045275, 6754695]
529727;[6797418, 6045275, 2724972, 6029161, 12058516]
1986520;[2724972, 5062719, 6045275, 8257400, 10991501]
4724487;[10991501, 6045275, 2905557, 8257400, 10010184]
6003060;[2724972, 6029161, 8257400, 6045275, 1351933]
529727;[2724972, 7502401, 5358187, 6045275, 4230389]
945165;[2724972, 6045275, 6458809, 6029161, 5358187]
4724487;[10991501, 10399961, 5358187, 3401052, 2251671]
6003060;[2318355, 9855330, 6458809, 6045275, 7724057]
6370313;[10991501, 4230389, 10399961, 9860311, 10506441]
848498;[6045275, 10991501, 7724057, 2251671, 6892925]
1426613;[12058516, 6458809, 6797418, 6045275, 3157478]
2251479;[10991501, 6045275, 7502401, 9040382, 7724057]
4724487;[6458809, 9855330, 3157478, 12058516, 6045275]
6003060;[12058516, 3157478, 8823783, 6045275, 6458809]
529727;[10991501, 4230389, 3401052, 4302068, 11916243]
848498;[6458809, 6045275, 5062719, 2724972, 12058516]
4724487;[6892925, 10991501, 5453054, 4230389, 12058516]
4724487;[6892925, 2724972, 4118383, 4765157, 3446796]
848498;[6045275, 2724972, 5358187, 5200789, 6458809]
1705936;[6045275, 2724972, 6029161, 12058516, 6458809]
4724487;[6029161, 10506441, 10991501, 3152469, 5358187]
6003060;[10991501, 4230389, 4118383, 10645463, 11916243]
529727;[5358187, 2905557, 6045275, 6029161, 2290003]
945165;[6045275, 6892925, 5003930, 7724057, 5358187]
1426613;[2724972, 4230389, 5358187, 2251671, 10991501]
3145028;[2724972, 6892925, 6029161, 7502401, 8823783]
