user_id;rec_stories
456647;[10610076, 3157478, 9424669, 5721324, 8914586]
4605054;[6821850, 7965930, 8837107, 4968343, 2505033]
4724487;[6772394, 8837107, 4293510, 8612305, 9832027]
6003060;[6821850, 8837107, 6772394, 4293510, 7965930]
529727;[10610076, 9424669, 8914586, 5721324, 11671069]
2120788;[10610076, 10322302, 4586362, 6772394, 3157478]
2191537;[9704180, 8914586, 11574569, 11446957, 5403795]
2490778;[6821850, 7965930, 8837107, 6772394, 4293510]
456647;[10610076, 5453054, 3157478, 8914586, 5077573]
4724487;[6772394, 8837107, 4293510, 6821850, 8612305]
4735988;[10610076, 3157478, 7899682, 10322302, 6466185]
5565245;[10610076, 3157478, 7899682, 5453054, 3401052]
848498;[10610076, 3157478, 6466185, 4586362, 3401052]
1726366;[6821850, 7965930, 5882420, 6145729, 8837107]
456647;[10610076, 6772394, 10322302, 4586362, 6466185]
4724487;[6821850, 7965930, 5716145, 6550419, 5882420]
529727;[6821850, 7965930, 5716145, 5882420, 6989390]
456647;[10610076, 3157478, 7899682, 10322302, 11671069]
4605054;[10610076, 3157478, 5453054, 6466185, 3401052]
4724487;[6821850, 8914586, 9704180, 9424669, 11446957]
4755090;[7965930, 6821850, 5716145, 6550419, 5882420]
529727;[10322302, 10610076, 6733544, 4586362, 3268063]
1726366;[10610076, 3157478, 7899682, 10322302, 6466185]
2120788;[6772394, 8837107, 4586362, 10322302, 10610076]
2337941;[6821850, 7965930, 5882420, 5716145, 6145729]
2514331;[10610076, 3157478, 6466185, 7899682, 3401052]
456647;[10610076, 3157478, 7899682, 5453054, 3401052]
4605054;[10610076, 6772394, 10322302, 4586362, 3157478]
4724487;[9704180, 8914586, 11446957, 5403795, 11574569]
529727;[6821850, 7965930, 5716145, 5882420, 6550419]
1169362;[10610076, 3157478, 10322302, 6466185, 5721324]
1726366;[6821850, 7965930, 5882420, 8837107, 4968343]
2120788;[6772394, 4586362, 10610076, 6466185, 8837107]
456647;[6821850, 7965930, 5716145, 6550419, 4946293]
4612655;[10610076, 8914586, 5077573, 3157478, 11671069]
4724487;[10610076, 3157478, 10322302, 7899682, 5721324]
4735988;[9704180, 11574569, 4946293, 11446957, 5403795]
5565245;[10610076, 4586362, 6466185, 6772394, 8837107]
6003060;[6772394, 8837107, 4293510, 8612305, 9832027]
529727;[10610076, 3157478, 5453054, 7899682, 3401052]
1169362;[6772394, 8837107, 9832027, 4293510, 8612305]
1726366;[10610076, 3157478, 11671069, 8914586, 5721324]
1759089;[8914586, 10610076, 5077573, 9424669, 11671069]
2490778;[10610076, 3157478, 6466185, 4586362, 10322302]
2513926;[6821850, 8837107, 6772394, 4293510, 7965930]
456647;[8914586, 10610076, 5077573, 11671069, 9424669]
4724487;[10610076, 3157478, 10322302, 4586362, 6466185]
4803947;[6821850, 7965930, 5716145, 5882420, 5496816]
6003060;[10610076, 10322302, 3157478, 7899682, 4586362]
6151216;[9704180, 8914586, 5403795, 8045114, 11574569]
529727;[4586362, 6772394, 6466185, 8837107, 10322302]
848498;[4586362, 6466185, 10610076, 6772394, 10322302]
1169362;[10610076, 3157478, 6466185, 5453054, 7899682]
1361554;[5716145, 7965930, 6821850, 6550419, 4946293]
1401370;[6821850, 6772394, 8837107, 4293510, 8612305]
1726366;[6772394, 8837107, 6821850, 4293510, 8612305]
2337941;[6821850, 8837107, 6772394, 4293510, 8612305]
456647;[10610076, 3157478, 11671069, 9281148, 8914586]
4724487;[7965930, 6821850, 5716145, 6550419, 6989390]
6003060;[8837107, 6772394, 4293510, 8612305, 9832027]
529727;[6821850, 7965930, 5716145, 5882420, 6989390]
945165;[8914586, 9704180, 5403795, 11446957, 11574569]
1169362;[10610076, 10322302, 6772394, 5721324, 4586362]
1726366;[6821850, 7965930, 5716145, 5882420, 6550419]
1831756;[9704180, 6821850, 11574569, 11446957, 8914586]
2251479;[8914586, 9704180, 5077573, 5403795, 9424669]
2513926;[6821850, 7965930, 5716145, 5882420, 6550419]
3488110;[6821850, 7965930, 8837107, 4293510, 6772394]
456647;[8837107, 6772394, 9424669, 9832027, 2571676]
4724487;[6821850, 7965930, 5882420, 5716145, 6989390]
529727;[5716145, 7965930, 6550419, 4946293, 6989390]
1169362;[8837107, 9424669, 6821850, 2571676, 2505033]
1726366;[6772394, 8837107, 4293510, 8612305, 9832027]
1831756;[6821850, 7965930, 5716145, 5882420, 6989390]
456647;[10610076, 3157478, 7899682, 10322302, 11671069]
4724487;[10610076, 7899682, 3157478, 10322302, 9281148]
6003060;[10610076, 3157478, 10322302, 7899682, 6466185]
529727;[6772394, 10322302, 4586362, 10610076, 8837107]
1726366;[10610076, 3157478, 7899682, 6466185, 10322302]
1849232;[10610076, 10322302, 6772394, 5721324, 9832027]
1965500;[5716145, 7965930, 6550419, 6821850, 4946293]
2490778;[10610076, 3157478, 7899682, 6466185, 10322302]
456647;[10610076, 3157478, 6466185, 3401052, 7899682]
4724487;[10610076, 3157478, 10322302, 5721324, 7899682]
6003060;[10610076, 3157478, 10322302, 7899682, 6466185]
848498;[8914586, 9424669, 2919503, 11446957, 2571676]
945165;[10610076, 6772394, 5721324, 8837107, 10322302]
1169362;[9704180, 11574569, 11446957, 5403795, 8914586]
1726366;[6821850, 8837107, 2505033, 6772394, 4293510]
2392816;[8914586, 9704180, 11446957, 5403795, 11574569]
2513926;[6772394, 8837107, 4293510, 8612305, 6821850]
456647;[5716145, 7965930, 6821850, 6550419, 4946293]
4724487;[6772394, 10322302, 8837107, 10610076, 4586362]
5565245;[6821850, 7965930, 5716145, 5882420, 5496816]
6003060;[6821850, 7965930, 5716145, 6550419, 5882420]
529727;[6772394, 8837107, 4293510, 8612305, 5485394]
848498;[6772394, 8837107, 4586362, 10322302, 9832027]
1169362;[6772394, 10322302, 8837107, 9832027, 4293510]
1793757;[10610076, 3157478, 7899682, 10322302, 9281148]
456647;[5716145, 7965930, 6821850, 6989390, 6550419]
4612655;[10610076, 3157478, 4586362, 10322302, 6466185]
4724487;[4586362, 6772394, 10322302, 6466185, 3323816]
5208280;[6821850, 7965930, 5716145, 5882420, 6550419]
6003060;[10610076, 3157478, 5453054, 7899682, 6466185]
6151216;[10610076, 3157478, 5721324, 10322302, 11671069]
529727;[10610076, 3157478, 10322302, 7899682, 6466185]
945165;[10610076, 6466185, 4586362, 3157478, 3401052]
1394804;[6772394, 10322302, 4586362, 8837107, 2721089]
2130659;[10610076, 3157478, 5453054, 7899682, 3401052]
2213599;[6772394, 8837107, 9832027, 4293510, 8612305]
456647;[6772394, 8837107, 4293510, 8612305, 9832027]
4711945;[9424669, 8914586, 2571676, 2919503, 8837107]
4724487;[5716145, 7965930, 6821850, 6550419, 4946293]
5565245;[10610076, 10322302, 4586362, 3157478, 7899682]
6003060;[6772394, 8837107, 10322302, 4293510, 9832027]
6023643;[10610076, 9424669, 8914586, 5721324, 11671069]
7452779;[10610076, 3157478, 7899682, 11671069, 9281148]
7758840;[8914586, 6821850, 9424669, 9704180, 11446957]
8305905;[10610076, 7899682, 3157478, 3268063, 10322302]
529727;[6821850, 7965930, 6772394, 8837107, 4293510]
945165;[8837107, 6772394, 6821850, 4293510, 8612305]
1091452;[10610076, 8914586, 9424669, 3157478, 5077573]
1169362;[10610076, 6772394, 10322302, 4586362, 5721324]
1254630;[10610076, 3157478, 7899682, 6466185, 3401052]
1401370;[5716145, 6550419, 4946293, 7965930, 6989390]
1593490;[6821850, 7965930, 9704180, 5716145, 11446957]
1831756;[10610076, 3157478, 8914586, 9424669, 5721324]
1857173;[10610076, 10322302, 4586362, 6466185, 3157478]
1942935;[6821850, 7965930, 8837107, 6772394, 4293510]
1962623;[10610076, 3157478, 8914586, 5077573, 11671069]
2213599;[6772394, 8837107, 9832027, 5721324, 10610076]
2938253;[6772394, 8837107, 9424669, 9832027, 5721324]
3302857;[10610076, 10322302, 5721324, 6772394, 3157478]
3706712;[10610076, 3157478, 9424669, 5721324, 5453054]
456647;[8914586, 10610076, 9424669, 11671069, 6174426]
4564911;[6821850, 7965930, 8837107, 4293510, 6772394]
4660561;[6821850, 8837107, 6772394, 4293510, 8612305]
4724487;[8914586, 11446957, 9424669, 5403795, 9704180]
4735988;[6772394, 8837107, 4293510, 8612305, 9832027]
4803947;[6821850, 6772394, 8837107, 4293510, 8612305]
4857159;[10610076, 3157478, 7899682, 6466185, 3401052]
5548401;[10610076, 3157478, 7899682, 10322302, 4586362]
6003060;[10610076, 9424669, 2571676, 5453054, 8914586]
6014936;[10610076, 3157478, 7899682, 6466185, 10322302]
7207147;[6772394, 8837107, 9832027, 4293510, 8612305]
529727;[6772394, 10322302, 8837107, 4586362, 10610076]
1197815;[10322302, 6772394, 4586362, 10610076, 6733544]
1286178;[10610076, 4586362, 10322302, 6466185, 6772394]
1427726;[6772394, 8837107, 4293510, 8612305, 9832027]
1611837;[10610076, 3157478, 5721324, 10322302, 9424669]
1653113;[5716145, 6821850, 7965930, 6550419, 4946293]
1793757;[6821850, 7965930, 8837107, 5882420, 4293510]
1965500;[7965930, 6821850, 5716145, 6550419, 6989390]
2049566;[10610076, 3157478, 7899682, 5453054, 6466185]
2130659;[6772394, 8837107, 4293510, 8612305, 9832027]
2392816;[10610076, 10322302, 4586362, 3157478, 6466185]
2513926;[10610076, 3157478, 7899682, 10322302, 6466185]
3190955;[6772394, 8837107, 9832027, 4293510, 8612305]
4050171;[5716145, 7965930, 6821850, 6550419, 4946293]
4368910;[10610076, 3157478, 6466185, 4586362, 10322302]
456647;[9424669, 8914586, 2571676, 5721324, 10610076]
4724487;[10610076, 3157478, 6466185, 5453054, 3401052]
529727;[6821850, 7965930, 5716145, 5882420, 6550419]
2213599;[6821850, 7965930, 8837107, 6772394, 4293510]
456647;[6821850, 7965930, 5716145, 6989390, 4946293]
4724487;[10610076, 6772394, 10322302, 5721324, 4586362]
6003060;[6821850, 6772394, 8837107, 4293510, 8612305]
529727;[10610076, 3157478, 7899682, 6466185, 10322302]
848498;[10610076, 3157478, 7899682, 10322302, 6466185]
2251479;[10610076, 10322302, 3157478, 7899682, 4586362]
456647;[6772394, 8837107, 4293510, 8612305, 9832027]
4724487;[10610076, 6772394, 10322302, 5721324, 4586362]
4735988;[10610076, 6772394, 10322302, 5721324, 4586362]
6003060;[10610076, 8914586, 9424669, 5721324, 11671069]
529727;[11671069, 10610076, 5721324, 8914586, 6174426]
848498;[8914586, 10610076, 11671069, 5077573, 6174426]
1400419;[10610076, 3157478, 5453054, 7899682, 6466185]
1793757;[10610076, 3157478, 7899682, 6466185, 3401052]
1827103;[6772394, 8837107, 4293510, 5485394, 8612305]
2071557;[10610076, 10322302, 3157478, 4586362, 7899682]
2513926;[10610076, 3157478, 10322302, 7899682, 4586362]
456647;[10610076, 3157478, 10322302, 7899682, 6466185]
4724487;[10610076, 3157478, 10322302, 7899682, 11671069]
4803947;[7965930, 6821850, 5716145, 5882420, 6550419]
5417232;[6821850, 7965930, 8837107, 6772394, 4293510]
5565245;[10610076, 10322302, 4586362, 6466185, 6772394]
6003060;[6821850, 7965930, 8837107, 4968343, 5882420]
529727;[6772394, 8837107, 4293510, 6821850, 8612305]
848498;[10610076, 3157478, 10322302, 4586362, 6466185]
2213599;[6821850, 7965930, 8837107, 2505033, 4968343]
2513926;[6772394, 8837107, 6821850, 4293510, 8612305]
3264412;[10610076, 3157478, 11671069, 8914586, 5721324]
3706712;[10610076, 3157478, 7899682, 10322302, 9281148]
4407605;[6772394, 8837107, 9832027, 4293510, 8612305]
456647;[10610076, 10322302, 4586362, 3157478, 7899682]
4724487;[10322302, 10610076, 6772394, 4586362, 5721324]
529727;[10610076, 10322302, 3157478, 4586362, 5721324]
56285;[8914586, 10610076, 5077573, 5403795, 11671069]
4612655;[8914586, 9704180, 9424669, 5403795, 11446957]
4724487;[10610076, 3157478, 7899682, 5453054, 11671069]
6003060;[10610076, 11671069, 5721324, 3157478, 10322302]
7788785;[10610076, 3157478, 7899682, 6466185, 10322302]
848498;[7965930, 6821850, 5716145, 5882420, 6550419]
910268;[10610076, 3157478, 10322302, 6466185, 4586362]
1010739;[10610076, 3157478, 11671069, 8914586, 7899682]
1547857;[6772394, 8837107, 4586362, 10322302, 5485394]
1726366;[10610076, 3157478, 7899682, 5453054, 3401052]
1793757;[10610076, 11671069, 9281148, 5199602, 6174426]
1963839;[10610076, 3157478, 11671069, 8914586, 7899682]
1994922;[8914586, 10610076, 5077573, 9424669, 11671069]
2207088;[10610076, 10322302, 4586362, 6466185, 3157478]
2407005;[5716145, 7965930, 6821850, 6550419, 6989390]
4221031;[6772394, 8837107, 6821850, 4293510, 8612305]
56285;[10610076, 8914586, 11671069, 5077573, 3157478]
4724487;[6772394, 9424669, 8837107, 5721324, 9832027]
967713;[10610076, 9424669, 5721324, 8914586, 3157478]
1793757;[10610076, 3157478, 7899682, 6466185, 3401052]
56285;[6821850, 7965930, 5716145, 5882420, 6989390]
4711945;[9704180, 11574569, 8914586, 5403795, 11446957]
4724487;[7965930, 6821850, 5716145, 6550419, 5882420]
972483;[10610076, 11671069, 3157478, 5721324, 8914586]
1793757;[10610076, 8914586, 11671069, 3157478, 9424669]
1986520;[10610076, 3157478, 8914586, 5077573, 11671069]
2392816;[6821850, 7965930, 5882420, 5716145, 6145729]
3706712;[5716145, 6821850, 7965930, 6550419, 4946293]
4502738;[9704180, 11574569, 8914586, 11446957, 5403795]
4502738;[6821850, 7965930, 5716145, 6550419, 5882420]
4724487;[7965930, 5716145, 6821850, 6550419, 6989390]
788336;[10610076, 3157478, 6466185, 5453054, 4586362]
1726366;[7965930, 6821850, 5716145, 6550419, 5882420]
2120788;[10610076, 3157478, 5453054, 8914586, 5077573]
4561926;[6821850, 7965930, 9704180, 11446957, 8914586]
4724487;[6821850, 7965930, 5716145, 6550419, 5882420]
4737473;[8914586, 11446957, 9424669, 7017751, 5403795]
829916;[5716145, 4946293, 6550419, 7965930, 6821850]
967713;[5716145, 6550419, 4946293, 7965930, 6989390]
1047265;[6772394, 8837107, 9832027, 8612305, 4293510]
1254630;[5716145, 7965930, 6821850, 6550419, 4946293]
1364352;[10610076, 3157478, 11671069, 7899682, 8914586]
1547857;[6772394, 8837107, 4293510, 8612305, 9832027]
1726366;[8914586, 5077573, 5403795, 9704180, 8233288]
1804286;[6821850, 7965930, 9704180, 11446957, 8914586]
1885305;[6821850, 8837107, 6772394, 4293510, 7965930]
2208534;[6821850, 7965930, 5716145, 5882420, 6550419]
2349486;[7965930, 6821850, 5716145, 6989390, 6550419]
2590193;[10610076, 3157478, 7899682, 6466185, 10322302]
2798539;[10610076, 3157478, 5721324, 9424669, 11671069]
3306332;[6772394, 8837107, 4293510, 6821850, 8612305]
4182322;[6821850, 7965930, 5716145, 5882420, 6989390]
4205046;[6821850, 7965930, 5716145, 5882420, 6989390]
4221031;[6821850, 9704180, 7965930, 11446957, 8914586]
4407605;[10610076, 3157478, 10322302, 4586362, 6466185]
4602802;[6772394, 8837107, 9832027, 9424669, 5721324]
4724487;[6772394, 8837107, 4586362, 10610076, 9832027]
4755090;[9424669, 6821850, 8837107, 8914586, 2919503]
5494836;[6821850, 7965930, 5716145, 5882420, 6550419]
5565245;[6821850, 7965930, 8837107, 4968343, 2505033]
6059470;[6821850, 7965930, 5882420, 5716145, 6145729]
6717323;[5716145, 7965930, 6550419, 6821850, 4946293]
1169362;[10610076, 3157478, 5453054, 6466185, 3401052]
1726366;[2571676, 9424669, 8914586, 2505033, 9704180]
2130659;[5716145, 7965930, 6821850, 6550419, 6989390]
2191537;[10610076, 8914586, 11671069, 6174426, 5199602]
2251479;[6772394, 8837107, 4293510, 8612305, 5485394]
3444838;[6821850, 9424669, 2571676, 8914586, 2505033]
4605054;[6772394, 8837107, 4293510, 8612305, 9832027]
1169362;[6821850, 7965930, 5882420, 8837107, 4293510]
1726366;[8914586, 5077573, 10610076, 5403795, 9704180]
2120788;[9704180, 11574569, 5403795, 8914586, 11446957]
4605054;[10610076, 10322302, 4586362, 6466185, 3157478]
4724487;[10610076, 9424669, 5721324, 6772394, 3157478]
5565245;[6821850, 6772394, 8837107, 4293510, 8612305]
6003060;[6821850, 7965930, 5716145, 6550419, 5882420]
945165;[6821850, 6772394, 8837107, 4293510, 8612305]
1726366;[6821850, 7965930, 5716145, 5882420, 6550419]
2392816;[6772394, 8837107, 10322302, 9832027, 10610076]
4605054;[6772394, 10610076, 10322302, 4586362, 6466185]
4724487;[10610076, 5721324, 6772394, 10322302, 9424669]
5565245;[10610076, 3157478, 10322302, 7899682, 5721324]
7452779;[10610076, 3157478, 7899682, 10322302, 6466185]
848498;[6821850, 7965930, 5716145, 5882420, 6989390]
945165;[6821850, 7965930, 5882420, 5716145, 6550419]
1726366;[6821850, 7965930, 5882420, 5438095, 6989390]
2120788;[6821850, 6772394, 8837107, 4293510, 7965930]
2131527;[6821850, 8837107, 6772394, 4293510, 8612305]
2191537;[6772394, 8837107, 4293510, 8612305, 9832027]
3133152;[8837107, 6772394, 9424669, 2571676, 2505033]
3323065;[6772394, 8837107, 4293510, 8612305, 9832027]
4605054;[6821850, 7965930, 5882420, 6145729, 5716145]
4641391;[8837107, 9424669, 6772394, 2571676, 2505033]
4660561;[10610076, 3157478, 10322302, 4586362, 6466185]
4724487;[6772394, 8837107, 10322302, 9832027, 4586362]
5565245;[6772394, 8837107, 4293510, 8612305, 5485394]
5716768;[10610076, 10322302, 6772394, 4586362, 3157478]
6003060;[5716145, 7965930, 6821850, 6550419, 6989390]
529727;[9704180, 4946293, 11574569, 5716145, 6550419]
1286178;[6821850, 7965930, 5716145, 5882420, 6550419]
1358011;[10610076, 3157478, 6466185, 4586362, 10322302]
1426613;[6772394, 8837107, 6821850, 4293510, 8612305]
1653113;[10610076, 3157478, 7899682, 6466185, 10322302]
2057205;[6821850, 9424669, 8837107, 8914586, 2919503]
2120788;[10610076, 10322302, 4586362, 6466185, 3157478]
2130659;[10610076, 10322302, 3157478, 4586362, 6772394]
2191537;[10610076, 6466185, 3157478, 4586362, 4536005]
2250612;[10322302, 6772394, 6733544, 4586362, 10610076]
2490778;[10610076, 3157478, 7899682, 10322302, 9281148]
3444838;[6821850, 7965930, 5716145, 5882420, 6550419]
4605054;[10610076, 3157478, 6466185, 4586362, 10322302]
4724487;[10610076, 10322302, 6733544, 7899682, 6201563]
6003060;[6821850, 8837107, 7965930, 2505033, 9424669]
1726366;[6772394, 8837107, 5721324, 9832027, 4293510]
2120788;[10610076, 3157478, 7899682, 10322302, 11671069]
2490778;[6821850, 8837107, 6772394, 4293510, 8612305]
2569626;[6821850, 7965930, 5716145, 5882420, 6550419]
4444283;[10610076, 4586362, 6772394, 10322302, 6466185]
4605054;[6821850, 7965930, 5882420, 8837107, 2505033]
4724487;[5716145, 7965930, 6821850, 6550419, 6989390]
1726366;[10610076, 10322302, 4586362, 6466185, 7899682]
2120788;[6821850, 6772394, 8837107, 4293510, 7965930]
2250612;[6821850, 7965930, 8837107, 6772394, 4293510]
4612655;[5716145, 4946293, 6550419, 7965930, 6821850]
4724487;[6821850, 7965930, 5882420, 8837107, 5438095]
5565245;[6772394, 10322302, 4586362, 10610076, 8837107]
6003060;[6772394, 10322302, 4586362, 10610076, 8837107]
529727;[6821850, 7965930, 5716145, 6989390, 5882420]
793063;[7965930, 6821850, 5716145, 6550419, 5882420]
1426613;[10610076, 3157478, 10322302, 4586362, 6466185]
1726366;[10610076, 3157478, 6466185, 7899682, 3401052]
1759089;[6821850, 7965930, 6145729, 8837107, 6772394]
2251479;[6821850, 7965930, 5716145, 5882420, 6550419]
2349486;[10610076, 3157478, 10322302, 4586362, 5721324]
2513926;[10610076, 10322302, 3157478, 5721324, 6772394]
3133152;[10610076, 3157478, 10322302, 7899682, 4586362]
3306332;[5716145, 6821850, 4946293, 7965930, 6550419]
3488110;[6772394, 8837107, 4293510, 5485394, 8612305]
3706712;[6821850, 7965930, 9704180, 5716145, 11446957]
4645166;[10610076, 3157478, 5453054, 3401052, 5077573]
4724487;[10610076, 3157478, 10322302, 7899682, 5721324]
2131527;[10610076, 3157478, 11671069, 7899682, 9281148]
4724487;[6821850, 7965930, 6772394, 8837107, 4293510]
5527182;[10610076, 4586362, 10322302, 6466185, 6772394]
5735170;[6821850, 8837107, 7965930, 6772394, 4293510]
6069390;[6821850, 7965930, 5716145, 6989390, 5882420]
7358973;[10610076, 3157478, 5721324, 10322302, 9424669]
740168;[6821850, 7965930, 5882420, 5716145, 9704180]
967713;[10610076, 3157478, 7899682, 3401052, 5453054]
1726366;[7965930, 6821850, 5716145, 6550419, 5882420]
1963839;[10610076, 3157478, 10322302, 4586362, 6466185]
4724487;[6821850, 7965930, 5882420, 8837107, 4968343]
4803947;[6821850, 8837107, 2505033, 6772394, 4293510]
5806876;[10610076, 3157478, 10322302, 4586362, 6466185]
7767038;[6821850, 7965930, 5882420, 5716145, 6145729]
1169362;[10610076, 10322302, 6772394, 4586362, 5721324]
1705936;[6821850, 8837107, 6772394, 7965930, 4293510]
2131527;[10610076, 3157478, 6466185, 7899682, 4586362]
2412082;[6821850, 7965930, 5716145, 6550419, 5882420]
2490778;[10610076, 3157478, 10322302, 7899682, 5721324]
3531472;[8914586, 9424669, 2919503, 8837107, 2571676]
4068301;[6772394, 6821850, 8837107, 4293510, 8612305]
4724487;[6821850, 8837107, 2505033, 6772394, 2571676]
1137532;[10610076, 5721324, 6772394, 9424669, 10322302]
2490778;[10610076, 10322302, 3157478, 7899682, 4586362]
4096536;[6821850, 7965930, 5882420, 5716145, 8837107]
4724487;[5716145, 7965930, 6550419, 6821850, 4946293]
4803947;[10610076, 9424669, 5721324, 6772394, 9832027]
6003060;[6772394, 8837107, 9832027, 4293510, 8612305]
6484170;[6821850, 8837107, 6772394, 7965930, 4293510]
2120788;[10610076, 3157478, 10322302, 5721324, 7899682]
2250612;[5716145, 6550419, 7965930, 4946293, 6821850]
2490778;[6772394, 8837107, 4293510, 5485394, 8612305]
4724487;[8914586, 9424669, 10610076, 5077573, 11671069]
1726366;[6772394, 8837107, 9832027, 4293510, 8612305]
2213599;[10610076, 10322302, 4586362, 3157478, 7899682]
2490778;[10610076, 3157478, 7899682, 9281148, 10322302]
4724487;[6821850, 7965930, 5716145, 5882420, 6550419]
1726366;[7965930, 5716145, 6821850, 6550419, 6989390]
4724487;[10610076, 7899682, 10322302, 3157478, 4586362]
1726366;[5716145, 6821850, 7965930, 6550419, 4946293]
2337941;[6772394, 8837107, 4586362, 5485394, 4293510]
4724487;[6821850, 7965930, 2505033, 5882420, 8837107]
1726366;[6821850, 7965930, 5882420, 8837107, 6145729]
1965500;[6821850, 7965930, 5716145, 5882420, 6550419]
2513926;[10610076, 7899682, 3157478, 10322302, 3268063]
4724487;[10610076, 9424669, 6772394, 8837107, 5721324]
6370313;[10610076, 3157478, 7899682, 10322302, 6466185]
1726366;[10610076, 7899682, 3157478, 10322302, 3268063]
4498206;[6821850, 7965930, 5882420, 5438095, 6989390]
4724487;[6821850, 7965930, 5716145, 5882420, 6550419]
6003060;[6821850, 8837107, 7965930, 6772394, 4293510]
1726366;[6772394, 8837107, 10322302, 4586362, 10610076]
4724487;[10610076, 3157478, 7899682, 6466185, 10322302]
1726366;[10610076, 6466185, 3157478, 4536005, 3401052]
4724487;[6821850, 7965930, 5716145, 5882420, 6550419]
848498;[6821850, 6772394, 8837107, 4293510, 8612305]
1726366;[6821850, 7965930, 5882420, 5716145, 6145729]
4724487;[10610076, 10322302, 4586362, 6466185, 3157478]
1726366;[5716145, 7965930, 6821850, 6550419, 6989390]
4724487;[6821850, 7965930, 5716145, 5882420, 6550419]
529727;[6821850, 7965930, 5716145, 5882420, 6550419]
848498;[9704180, 11574569, 8914586, 5403795, 11446957]
884627;[10610076, 10322302, 4586362, 6772394, 3157478]
909080;[5716145, 7965930, 6821850, 6989390, 6550419]
1467906;[7965930, 6821850, 5716145, 6550419, 4946293]
1726366;[10610076, 6772394, 10322302, 5721324, 4586362]
1994922;[6821850, 2505033, 7965930, 9424669, 8837107]
2130659;[4586362, 10322302, 6466185, 6733544, 6772394]
4724487;[10610076, 9424669, 5721324, 3157478, 8914586]
4735988;[6772394, 8837107, 9832027, 8612305, 4293510]
6003060;[8837107, 6772394, 6821850, 4293510, 8612305]
529727;[6821850, 7965930, 8837107, 6772394, 4293510]
1726366;[6821850, 7965930, 8837107, 5882420, 6772394]
2337941;[6821850, 7965930, 5716145, 5882420, 6989390]
4724487;[6772394, 6821850, 8837107, 4293510, 8612305]
4735988;[8914586, 9424669, 2919503, 5721324, 11671069]
7374173;[7965930, 6821850, 5716145, 6550419, 6989390]
667246;[8914586, 9704180, 5403795, 9424669, 5077573]
848498;[6772394, 8837107, 4586362, 10610076, 6466185]
1705936;[6772394, 8837107, 4293510, 8612305, 5485394]
1726366;[6821850, 8837107, 6772394, 7965930, 4293510]
1742015;[5716145, 6550419, 4946293, 7965930, 6821850]
1963839;[6821850, 7965930, 5716145, 6550419, 4946293]
2130659;[6821850, 8837107, 6772394, 4293510, 8612305]
2513926;[7965930, 6821850, 5716145, 6550419, 6989390]
2888309;[8837107, 6772394, 6821850, 2505033, 9424669]
4724487;[5716145, 6550419, 4946293, 7965930, 6821850]
6003060;[6772394, 8837107, 10322302, 9832027, 4293510]
529727;[10610076, 3157478, 7899682, 10322302, 6466185]
848498;[5716145, 7965930, 6550419, 4946293, 6989390]
945165;[10610076, 3157478, 6466185, 4586362, 5453054]
1169362;[5716145, 6550419, 7965930, 4946293, 6989390]
1726366;[6821850, 7965930, 5882420, 6145729, 5438095]
4724487;[10610076, 6466185, 4586362, 3157478, 5453054]
6003060;[5716145, 7965930, 6550419, 4946293, 6989390]
848498;[6772394, 6821850, 8837107, 4293510, 8612305]
1726366;[8914586, 10610076, 5077573, 9424669, 2571676]
2104892;[6821850, 7965930, 5716145, 5882420, 6550419]
4724487;[5716145, 7965930, 6821850, 6989390, 6550419]
6003060;[8914586, 9424669, 11671069, 2919503, 5077573]
848498;[6821850, 6772394, 8837107, 7965930, 4293510]
1726366;[10610076, 3157478, 7899682, 10322302, 6466185]
4724487;[10610076, 3157478, 7899682, 6466185, 10322302]
848498;[6772394, 8837107, 4586362, 5485394, 8612305]
4724487;[10610076, 3157478, 6466185, 4536005, 4586362]
6003060;[6772394, 10322302, 4586362, 8837107, 2721089]
529727;[10610076, 3157478, 6466185, 4586362, 9424669]
1986520;[10610076, 3157478, 6466185, 10322302, 4586362]
4724487;[10610076, 6466185, 4586362, 3157478, 5453054]
6003060;[10610076, 6466185, 7899682, 3157478, 4586362]
529727;[10610076, 3157478, 10322302, 4586362, 6466185]
945165;[10610076, 3157478, 6466185, 10322302, 4586362]
4724487;[5716145, 6550419, 4946293, 7965930, 6821850]
6003060;[8837107, 6772394, 9424669, 9832027, 4293510]
6370313;[6772394, 8837107, 9832027, 8612305, 10322302]
848498;[7965930, 5716145, 6821850, 6550419, 6989390]
1426613;[9704180, 11574569, 11446957, 6821850, 4946293]
2251479;[6821850, 7965930, 5716145, 6989390, 5882420]
4724487;[6772394, 8837107, 6821850, 4293510, 8612305]
6003060;[10610076, 4586362, 6466185, 3157478, 10322302]
529727;[7965930, 6821850, 5716145, 6550419, 5882420]
848498;[7965930, 6821850, 5716145, 6550419, 5882420]
4724487;[6821850, 7965930, 5882420, 6145729, 8837107]
4724487;[6821850, 8837107, 6772394, 4293510, 7965930]
848498;[6772394, 8837107, 4293510, 8612305, 9832027]
1705936;[6821850, 7965930, 5882420, 8837107, 6145729]
4724487;[6772394, 8837107, 6821850, 4293510, 8612305]
6003060;[10610076, 5453054, 5782108, 6466185, 1260679]
529727;[5716145, 6989390, 4946293, 7965930, 6821850]
945165;[6772394, 8837107, 6821850, 4293510, 8612305]
1426613;[10610076, 4586362, 10322302, 6466185, 3157478]
