user,ndcg@5,precision@5,MAP
286322,0.0,0.0,0.0
286829,0.0,0.0,0.0
287595,0.0,0.0,0.0
287630,0.0,0.0,0.0
287932,0.0,0.0,0.0
288360,0.0,0.0,0.0
288436,0.0,0.0,0.0
288577,0.0,0.0,0.0
288663,0.0,0.0,0.0
288849,0.0,0.0,0.0
290219,0.0,0.0,0.0
290703,0.0,0.0,0.0
290895,0.0,0.0,0.0
290967,0.0,0.0,0.0
291281,0.0,0.0,0.0
291996,0.0,0.0,0.0
292160,0.0,0.0,0.0
292364,0.0,0.0,0.0
292505,0.0,0.0,0.0
292617,0.0,0.0,0.0
293560,0.0,0.0,0.0
295406,0.0,0.0,0.0
295609,0.0,0.0,0.0
295779,0.0,0.0,0.0
295953,0.0,0.0,0.0
296340,0.0,0.0,0.0
296934,0.0,0.0,0.0
297186,0.0,0.0,0.0
297344,0.0,0.0,0.0
297400,0.0,0.0,0.0
298111,0.0,0.0,0.0
299001,0.0,0.0,0.0
299150,0.0,0.0,0.0
299281,0.0,0.0,0.0
299570,0.0,0.0,0.0
299807,0.0,0.0,0.0
300690,0.0,0.0,0.0
301066,0.0,0.0,0.0
301133,0.0,0.0,0.0
302268,0.0,0.0,0.0
302373,0.0,0.0,0.0
302599,0.0,0.0,0.0
302964,0.0,0.0,0.0
303107,0.0,0.0,0.0
303188,0.0,0.0,0.0
303494,0.0,0.0,0.0
303742,0.0,0.0,0.0
303899,0.0,0.0,0.0
303958,0.0,0.0,0.0
305182,0.0,0.0,0.0
305596,0.0,0.0,0.0
305662,0.0,0.0,0.0
305703,0.0,0.0,0.0
305800,0.0,0.0,0.0
305928,0.0,0.0,0.0
306682,0.0,0.0,0.0
307231,0.0,0.0,0.0
307358,0.0,0.0,0.0
307681,0.0,0.0,0.0
307949,0.0,0.0,0.0
307952,0.0,0.0,0.0
308435,0.0,0.0,0.0
308777,0.0,0.0,0.0
309587,0.0,0.0,0.0
309924,0.0,0.0,0.0
310033,0.0,0.0,0.0
310151,1.0,0.2,0.5208333333333333
311188,0.0,0.0,0.0
311930,0.0,0.0,0.0
312130,0.0,0.0,0.0
312276,0.0,0.0,0.0
312441,0.0,0.0,0.0
312769,0.0,0.0,0.0
312866,0.0,0.0,0.0
313810,0.0,0.0,0.0
314015,0.0,0.0,0.0
314203,0.0,0.0,0.0
314829,0.0,0.0,0.0
315748,0.0,0.0,0.0
316348,0.0,0.0,0.0
316616,0.0,0.0,0.0
317973,0.0,0.0,0.0
318220,0.0,0.0,0.0
318442,0.0,0.0,0.0
318492,0.0,0.0,0.0
318893,0.0,0.0,0.0
319209,0.0,0.0,0.0
320064,0.0,0.0,0.0
320189,0.0,0.0,0.0
320499,0.0,0.0,0.0
321935,0.0,0.0,0.0
322219,0.0,0.0,0.0
322691,0.0,0.0,0.0
322772,0.0,0.0,0.0
323013,0.0,0.0,0.0
323496,0.0,0.0,0.0
324236,1.0,0.2,0.5208333333333333
324810,0.0,0.0,0.0
325135,0.0,0.0,0.0
325628,0.0,0.0,0.0
326574,0.0,0.0,0.0
326933,0.0,0.0,0.0
328204,0.0,0.0,0.0
328452,0.0,0.0,0.0
328628,0.0,0.0,0.0
328849,0.0,0.0,0.0
331056,0.0,0.0,0.0
331130,0.0,0.0,0.0
331142,0.0,0.0,0.0
331590,0.0,0.0,0.0
331794,0.0,0.0,0.0
332066,0.0,0.0,0.0
333137,0.0,0.0,0.0
333330,0.0,0.0,0.0
333595,0.0,0.0,0.0
333803,0.0,0.0,0.0
334309,0.0,0.0,0.0
334356,0.0,0.0,0.0
334828,0.0,0.0,0.0
335290,0.0,0.0,0.0
336022,0.0,0.0,0.0
336115,0.0,0.0,0.0
336894,0.0,0.0,0.0
337118,0.0,0.0,0.0
337872,0.0,0.0,0.0
337930,0.0,0.0,0.0
338116,0.0,0.0,0.0
338194,0.0,0.0,0.0
338346,0.0,0.0,0.0
339278,0.0,0.0,0.0
339303,0.0,0.0,0.0
339400,0.0,0.0,0.0
339521,0.0,0.0,0.0
339633,0.0,0.0,0.0
340261,0.0,0.0,0.0
342254,0.0,0.0,0.0
342724,0.0,0.0,0.0
342887,0.0,0.0,0.0
343991,0.0,0.0,0.0
344645,0.0,0.0,0.0
344716,0.0,0.0,0.0
344922,0.0,0.0,0.0
346032,0.0,0.0,0.0
346395,0.0,0.0,0.0
346551,0.0,0.0,0.0
346872,0.0,0.0,0.0
347153,0.0,0.0,0.0
347222,0.0,0.0,0.0
347945,0.0,0.0,0.0
347949,0.0,0.0,0.0
348135,0.0,0.0,0.0
348903,0.0,0.0,0.0
349085,0.0,0.0,0.0
350115,0.0,0.0,0.0
350140,0.0,0.0,0.0
350223,0.0,0.0,0.0
350598,0.0,0.0,0.0
350690,0.0,0.0,0.0
351381,0.0,0.0,0.0
351411,0.0,0.0,0.0
351550,0.0,0.0,0.0
352214,0.0,0.0,0.0
352228,0.0,0.0,0.0
352967,0.0,0.0,0.0
353086,0.0,0.0,0.0
353358,0.0,0.0,0.0
353663,0.0,0.0,0.0
353825,0.0,0.0,0.0
354140,0.0,0.0,0.0
354638,0.0,0.0,0.0
354656,0.0,0.0,0.0
354784,0.0,0.0,0.0
354861,0.0,0.0,0.0
355137,0.0,0.0,0.0
355545,0.0,0.0,0.0
355620,0.0,0.0,0.0
355701,0.0,0.0,0.0
356746,0.0,0.0,0.0
356923,0.0,0.0,0.0
357232,0.0,0.0,0.0
357266,0.0,0.0,0.0
357429,0.0,0.0,0.0
357674,0.0,0.0,0.0
358129,0.0,0.0,0.0
358157,0.0,0.0,0.0
358476,0.0,0.0,0.0
358493,0.0,0.0,0.0
359905,0.0,0.0,0.0
359961,0.0,0.0,0.0
360056,0.0,0.0,0.0
361157,0.0,0.0,0.0
361287,0.0,0.0,0.0
361588,0.0,0.0,0.0
362263,0.0,0.0,0.0
362489,0.0,0.0,0.0
363392,0.6309297535714575,0.2,0.2708333333333333
363614,0.0,0.0,0.0
363811,0.0,0.0,0.0
363914,0.0,0.0,0.0
364564,0.0,0.0,0.0
364810,0.0,0.0,0.0
364862,0.0,0.0,0.0
365678,0.0,0.0,0.0
365708,0.0,0.0,0.0
365917,0.0,0.0,0.0
366311,0.0,0.0,0.0
366817,0.0,0.0,0.0
366981,0.0,0.0,0.0
367991,0.0,0.0,0.0
368084,0.0,0.0,0.0
368457,0.0,0.0,0.0
368672,0.0,0.0,0.0
368868,0.0,0.0,0.0
368873,0.0,0.0,0.0
369107,0.0,0.0,0.0
369310,0.0,0.0,0.0
369406,0.0,0.0,0.0
369596,0.0,0.0,0.0
370300,0.0,0.0,0.0
370645,0.0,0.0,0.0
372768,0.0,0.0,0.0
373093,0.0,0.0,0.0
373353,0.0,0.0,0.0
374248,0.0,0.0,0.0
375154,0.0,0.0,0.0
375325,0.0,0.0,0.0
375374,0.0,0.0,0.0
375695,0.0,0.0,0.0
375780,0.0,0.0,0.0
376445,0.0,0.0,0.0
376903,0.0,0.0,0.0
377299,0.0,0.0,0.0
378229,0.0,0.0,0.0
378320,0.0,0.0,0.0
379943,0.0,0.0,0.0
380400,0.0,0.0,0.0
380529,0.0,0.0,0.0
380598,0.0,0.0,0.0
380965,0.0,0.0,0.0
381054,0.0,0.0,0.0
381507,0.0,0.0,0.0
381863,0.0,0.0,0.0
381992,0.0,0.0,0.0
382762,0.0,0.0,0.0
383379,0.0,0.0,0.0
383853,0.0,0.0,0.0
384854,0.0,0.0,0.0
385206,0.0,0.0,0.0
385262,0.0,0.0,0.0
385427,0.0,0.0,0.0
385969,0.0,0.0,0.0
386344,0.0,0.0,0.0
386809,0.0,0.0,0.0
386829,0.0,0.0,0.0
386837,0.0,0.0,0.0
387127,0.0,0.0,0.0
387704,0.0,0.0,0.0
387706,0.0,0.0,0.0
387823,0.0,0.0,0.0
388059,0.0,0.0,0.0
388718,0.0,0.0,0.0
388755,0.0,0.0,0.0
388834,0.0,0.0,0.0
390010,0.0,0.0,0.0
390260,0.0,0.0,0.0
390444,0.0,0.0,0.0
390448,0.0,0.0,0.0
390977,0.0,0.0,0.0
391859,0.0,0.0,0.0
391894,0.0,0.0,0.0
392268,0.0,0.0,0.0
392302,0.0,0.0,0.0
392312,0.0,0.0,0.0
392404,0.0,0.0,0.0
392441,0.0,0.0,0.0
392560,0.0,0.0,0.0
393495,0.0,0.0,0.0
393498,0.0,0.0,0.0
393831,0.0,0.0,0.0
394827,0.0,0.0,0.0
394897,0.0,0.0,0.0
394907,0.0,0.0,0.0
395398,0.0,0.0,0.0
395735,0.0,0.0,0.0
395953,0.0,0.0,0.0
396126,0.0,0.0,0.0
396197,0.0,0.0,0.0
396557,0.0,0.0,0.0
396695,0.0,0.0,0.0
397990,0.0,0.0,0.0
398732,0.0,0.0,0.0
399487,0.0,0.0,0.0
399729,0.0,0.0,0.0
400005,0.0,0.0,0.0
400557,0.0,0.0,0.0
401560,0.0,0.0,0.0
401955,0.0,0.0,0.0
402183,0.43067655807339306,0.2,0.0625
402791,0.0,0.0,0.0
403289,0.0,0.0,0.0
404554,0.0,0.0,0.0
404626,0.0,0.0,0.0
405347,0.0,0.0,0.0
406115,0.0,0.0,0.0
406295,0.0,0.0,0.0
406339,0.0,0.0,0.0
407487,0.0,0.0,0.0
407611,0.0,0.0,0.0
408325,0.0,0.0,0.0
408341,0.0,0.0,0.0
408969,0.0,0.0,0.0
409856,0.0,0.0,0.0
409982,0.0,0.0,0.0
410281,0.0,0.0,0.0
410433,0.0,0.0,0.0
411105,0.0,0.0,0.0
411539,0.0,0.0,0.0
411697,0.0,0.0,0.0
412292,0.0,0.0,0.0
412307,0.0,0.0,0.0
412454,0.0,0.0,0.0
412553,0.0,0.0,0.0
413228,0.0,0.0,0.0
413266,0.0,0.0,0.0
414014,0.0,0.0,0.0
414341,0.0,0.0,0.0
415387,0.0,0.0,0.0
415401,0.0,0.0,0.0
415936,0.0,0.0,0.0
416697,0.0,0.0,0.0
417132,0.0,0.0,0.0
417349,0.0,0.0,0.0
417574,0.0,0.0,0.0
418053,0.0,0.0,0.0
418785,0.0,0.0,0.0
418881,0.0,0.0,0.0
418891,0.0,0.0,0.0
419000,0.0,0.0,0.0
419294,0.0,0.0,0.0
419603,0.0,0.0,0.0
419620,0.0,0.0,0.0
419677,0.0,0.0,0.0
420207,0.0,0.0,0.0
420405,0.0,0.0,0.0
420730,0.0,0.0,0.0
421460,0.0,0.0,0.0
422219,0.0,0.0,0.0
422259,0.0,0.0,0.0
422562,0.0,0.0,0.0
423063,0.0,0.0,0.0
423761,0.0,0.0,0.0
423883,0.0,0.0,0.0
424348,0.0,0.0,0.0
425262,0.0,0.0,0.0
425710,0.0,0.0,0.0
426222,0.0,0.0,0.0
426235,0.0,0.0,0.0
426624,0.0,0.0,0.0
426638,0.0,0.0,0.0
426704,0.0,0.0,0.0
426849,0.0,0.0,0.0
427249,0.0,0.0,0.0
427339,0.0,0.0,0.0
427888,0.0,0.0,0.0
427967,0.0,0.0,0.0
428375,0.0,0.0,0.0
428825,0.0,0.0,0.0
429081,0.0,0.0,0.0
429092,0.0,0.0,0.0
429604,0.0,0.0,0.0
429659,0.0,0.0,0.0
429881,0.0,0.0,0.0
430962,0.0,0.0,0.0
431959,0.0,0.0,0.0
431998,0.0,0.0,0.0
432151,0.0,0.0,0.0
432212,0.0,0.0,0.0
432406,0.0,0.0,0.0
432637,0.0,0.0,0.0
432733,0.0,0.0,0.0
432904,0.0,0.0,0.0
432972,0.0,0.0,0.0
433430,0.0,0.0,0.0
433610,0.0,0.0,0.0
434104,0.0,0.0,0.0
434413,0.0,0.0,0.0
434514,0.0,0.0,0.0
434580,0.0,0.0,0.0
434859,0.0,0.0,0.0
435094,0.0,0.0,0.0
435097,0.0,0.0,0.0
435387,0.0,0.0,0.0
435468,0.0,0.0,0.0
435848,0.0,0.0,0.0
435902,0.0,0.0,0.0
436199,0.0,0.0,0.0
437251,0.0,0.0,0.0
438691,0.0,0.0,0.0
439553,0.0,0.0,0.0
439813,0.0,0.0,0.0
440392,0.0,0.0,0.0
440796,0.0,0.0,0.0
440880,0.0,0.0,0.0
441285,0.0,0.0,0.0
441704,0.0,0.0,0.0
441741,0.0,0.0,0.0
442299,0.0,0.0,0.0
442698,0.0,0.0,0.0
442836,0.0,0.0,0.0
443484,0.0,0.0,0.0
443586,0.0,0.0,0.0
443921,0.0,0.0,0.0
443959,0.0,0.0,0.0
444343,0.0,0.0,0.0
444572,0.0,0.0,0.0
444660,0.0,0.0,0.0
444753,0.0,0.0,0.0
444905,0.0,0.0,0.0
445331,0.0,0.0,0.0
445388,0.0,0.0,0.0
445429,0.0,0.0,0.0
446018,0.0,0.0,0.0
446840,0.0,0.0,0.0
446907,0.0,0.0,0.0
447054,0.0,0.0,0.0
447182,0.0,0.0,0.0
447279,0.0,0.0,0.0
447833,0.0,0.0,0.0
447836,0.0,0.0,0.0
447853,0.0,0.0,0.0
448060,0.0,0.0,0.0
448092,0.0,0.0,0.0
448602,0.0,0.0,0.0
448828,0.0,0.0,0.0
449526,0.0,0.0,0.0
450208,0.0,0.0,0.0
450343,0.0,0.0,0.0
450440,0.0,0.0,0.0
451476,0.0,0.0,0.0
451913,0.0,0.0,0.0
451969,0.0,0.0,0.0
452148,0.0,0.0,0.0
452169,0.0,0.0,0.0
452255,0.0,0.0,0.0
452421,0.0,0.0,0.0
454006,0.0,0.0,0.0
454515,0.0,0.0,0.0
454579,0.0,0.0,0.0
456053,0.0,0.0,0.0
456647,0.0,0.0,0.0
456702,0.0,0.0,0.0
456765,0.0,0.0,0.0
457920,0.0,0.0,0.0
458118,0.0,0.0,0.0
458151,0.0,0.0,0.0
458208,0.0,0.0,0.0
458395,0.0,0.0,0.0
459654,0.0,0.0,0.0
459659,0.0,0.0,0.0
459705,0.0,0.0,0.0
459987,0.0,0.0,0.0
460063,0.0,0.0,0.0
460571,0.0,0.0,0.0
460650,0.0,0.0,0.0
460699,0.0,0.0,0.0
460814,0.0,0.0,0.0
460842,0.0,0.0,0.0
461149,0.0,0.0,0.0
461398,0.0,0.0,0.0
464211,0.0,0.0,0.0
464361,0.0,0.0,0.0
465252,0.0,0.0,0.0
465691,0.0,0.0,0.0
466665,0.0,0.0,0.0
466770,1.0,0.2,0.5208333333333333
466904,0.0,0.0,0.0
467291,0.0,0.0,0.0
467410,0.0,0.0,0.0
467757,0.0,0.0,0.0
468233,0.0,0.0,0.0
468455,0.0,0.0,0.0
468868,0.0,0.0,0.0
469483,0.0,0.0,0.0
469745,0.0,0.0,0.0
470019,0.0,0.0,0.0
470208,0.0,0.0,0.0
471143,0.0,0.0,0.0
471769,0.0,0.0,0.0
471813,0.0,0.0,0.0
472089,0.0,0.0,0.0
472431,0.0,0.0,0.0
473418,0.0,0.0,0.0
473587,0.0,0.0,0.0
473651,0.0,0.0,0.0
473807,0.0,0.0,0.0
474836,0.0,0.0,0.0
475325,0.0,0.0,0.0
475403,0.0,0.0,0.0
475438,0.0,0.0,0.0
475693,0.0,0.0,0.0
476736,0.0,0.0,0.0
477295,0.0,0.0,0.0
477606,0.0,0.0,0.0
477642,0.0,0.0,0.0
478666,0.0,0.0,0.0
480100,0.0,0.0,0.0
480304,0.0,0.0,0.0
480698,0.0,0.0,0.0
480900,0.0,0.0,0.0
481367,0.0,0.0,0.0
481416,0.0,0.0,0.0
481450,0.0,0.0,0.0
481676,0.0,0.0,0.0
482319,0.0,0.0,0.0
482936,0.0,0.0,0.0
484194,0.0,0.0,0.0
484689,0.0,0.0,0.0
485986,0.0,0.0,0.0
486032,0.0,0.0,0.0
486194,0.0,0.0,0.0
486274,0.0,0.0,0.0
488955,0.0,0.0,0.0
489107,0.6309297535714575,0.2,0.2708333333333333
489344,0.0,0.0,0.0
489476,0.0,0.0,0.0
490481,0.0,0.0,0.0
491019,0.0,0.0,0.0
491368,0.0,0.0,0.0
491503,0.0,0.0,0.0
492462,0.0,0.0,0.0
492612,0.0,0.0,0.0
492748,0.0,0.0,0.0
493014,0.0,0.0,0.0
493294,0.0,0.0,0.0
493574,0.0,0.0,0.0
493655,0.0,0.0,0.0
494070,0.0,0.0,0.0
494464,0.0,0.0,0.0
495069,0.0,0.0,0.0
495434,0.0,0.0,0.0
496324,0.0,0.0,0.0
496458,0.0,0.0,0.0
496499,0.0,0.0,0.0
496626,0.0,0.0,0.0
496737,0.0,0.0,0.0
496749,0.0,0.0,0.0
496765,0.0,0.0,0.0
496987,0.0,0.0,0.0
497364,0.0,0.0,0.0
497756,0.0,0.0,0.0
498087,0.0,0.0,0.0
498533,0.0,0.0,0.0
499358,0.0,0.0,0.0
499540,0.0,0.0,0.0
499867,0.0,0.0,0.0
500223,0.0,0.0,0.0
501405,0.0,0.0,0.0
501487,0.0,0.0,0.0
501571,0.0,0.0,0.0
501573,0.0,0.0,0.0
502055,0.0,0.0,0.0
502688,0.0,0.0,0.0
502766,0.0,0.0,0.0
502942,0.0,0.0,0.0
503082,0.0,0.0,0.0
503220,0.0,0.0,0.0
503228,0.0,0.0,0.0
504966,0.0,0.0,0.0
506428,0.0,0.0,0.0
506807,0.0,0.0,0.0
506889,0.0,0.0,0.0
507524,0.0,0.0,0.0
507709,0.0,0.0,0.0
507831,0.0,0.0,0.0
508270,0.0,0.0,0.0
508273,0.0,0.0,0.0
508403,0.0,0.0,0.0
509459,0.0,0.0,0.0
509903,0.0,0.0,0.0
509911,0.0,0.0,0.0
510369,0.0,0.0,0.0
510679,0.0,0.0,0.0
511208,0.0,0.0,0.0
511328,0.0,0.0,0.0
511652,0.0,0.0,0.0
511814,0.0,0.0,0.0
512298,0.0,0.0,0.0
512597,0.0,0.0,0.0
513066,0.0,0.0,0.0
513131,0.0,0.0,0.0
514216,0.0,0.0,0.0
515852,0.0,0.0,0.0
516220,0.0,0.0,0.0
516584,0.0,0.0,0.0
516680,0.0,0.0,0.0
517273,0.0,0.0,0.0
517578,0.0,0.0,0.0
517884,0.0,0.0,0.0
518386,0.0,0.0,0.0
518627,0.0,0.0,0.0
519038,0.0,0.0,0.0
519064,0.0,0.0,0.0
519342,0.0,0.0,0.0
520200,0.0,0.0,0.0
520402,0.0,0.0,0.0
521008,0.0,0.0,0.0
521498,0.0,0.0,0.0
522146,0.0,0.0,0.0
522568,0.0,0.0,0.0
523006,0.0,0.0,0.0
